EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,capacity_requirement,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,rs1_theoretical_m,rs2_theoretical_m,ra1_theoretical_m,ra2_theoretical_m,r1_bpsk_m,r2_bpsk_m,rs1_bpsk_m,rs2_bpsk_m,ra1_bpsk_m,ra2_bpsk_m,r1_qpsk_m,r2_qpsk_m,rs1_qpsk_m,rs2_qpsk_m,ra1_qpsk_m,ra2_qpsk_m,r1_16qam_m,r2_16qam_m,rs1_16qam_m,rs2_16qam_m,ra1_16qam_m,ra2_16qam_m,r1_64qam_m,r2_64qam_m,rs1_64qam_m,rs2_64qam_m,ra1_64qam_m,ra2_64qam_m
1,100,CROSS_ROW,1560169,False,False,1,False,1531,3,2,240.0,120.0,120.0,120.0,nan,nan,910.0,680.0,850.0,850.0,680.0,680.0,1200.0,980.0,1150.0,1150.0,980.0,980.0,2500.0,2210.0,2390.0,2390.0,2210.0,2210.0,4870.0,4450.0,4620.0,4620.0,4450.0,4450.0
1,100,CROSS_ROW,1644067,False,False,1,False,1531,3,2,250.0,120.0,120.0,120.0,nan,nan,930.0,700.0,870.0,870.0,700.0,700.0,1230.0,1010.0,1180.0,1180.0,1010.0,1010.0,2560.0,2270.0,2450.0,2450.0,2270.0,2270.0,5000.0,4570.0,4750.0,4750.0,4570.0,4570.0
1,100,CROSS_ROW,1727966,False,False,1,False,1531,3,2,260.0,130.0,130.0,130.0,nan,nan,950.0,720.0,900.0,900.0,720.0,720.0,1270.0,1040.0,1210.0,1210.0,1040.0,1040.0,2630.0,2330.0,2510.0,2510.0,2330.0,2330.0,5120.0,4690.0,4860.0,4860.0,4690.0,4690.0
1,100,CROSS_ROW,1811864,False,False,1,False,1531,3,2,260.0,130.0,130.0,130.0,nan,nan,980.0,740.0,920.0,920.0,740.0,740.0,1300.0,1070.0,1240.0,1240.0,1070.0,1070.0,2690.0,2390.0,2570.0,2570.0,2390.0,2390.0,5240.0,4800.0,4980.0,4980.0,4800.0,4800.0
1,100,CROSS_ROW,1895762,False,False,1,False,1531,3,2,270.0,140.0,140.0,140.0,nan,nan,1000.0,760.0,940.0,940.0,760.0,760.0,1330.0,1090.0,1270.0,1270.0,1090.0,1090.0,2750.0,2450.0,2630.0,2630.0,2450.0,2450.0,5370.0,4920.0,5090.0,5090.0,4920.0,4920.0
1,100,CROSS_ROW,1979661,False,False,1,False,1531,3,2,270.0,140.0,140.0,140.0,nan,nan,1020.0,780.0,960.0,960.0,780.0,780.0,1350.0,1120.0,1300.0,1300.0,1120.0,1120.0,2810.0,2510.0,2680.0,2680.0,2510.0,2510.0,5480.0,5030.0,5200.0,5200.0,5030.0,5030.0
1,100,CROSS_ROW,2063559,False,False,1,False,1531,3,2,280.0,150.0,150.0,150.0,nan,nan,1040.0,800.0,980.0,980.0,800.0,800.0,1380.0,1150.0,1320.0,1320.0,1150.0,1150.0,2870.0,2560.0,2740.0,2740.0,2560.0,2560.0,5600.0,5140.0,5310.0,5310.0,5140.0,5140.0
1,100,CROSS_ROW,2147457,False,False,1,False,1531,3,2,290.0,150.0,150.0,150.0,nan,nan,1060.0,820.0,990.0,990.0,820.0,820.0,1410.0,1170.0,1350.0,1350.0,1170.0,1170.0,2930.0,2620.0,2790.0,2790.0,2620.0,2620.0,5710.0,5240.0,5420.0,5420.0,5240.0,5240.0
1,100,CROSS_ROW,2231355,False,False,1,False,1531,3,3,290.0,0.0,150.0,150.0,0.0,0.0,1090.0,840.0,1010.0,1010.0,840.0,840.0,1440.0,1200.0,1370.0,1370.0,1200.0,1200.0,2990.0,2670.0,2850.0,2850.0,2670.0,2670.0,5820.0,5350.0,5520.0,5520.0,5350.0,5350.0
1,100,CROSS_ROW,2315254,False,False,1,False,1531,3,3,300.0,0.0,160.0,160.0,0.0,0.0,1110.0,860.0,1030.0,1030.0,860.0,860.0,1470.0,1220.0,1400.0,1400.0,1220.0,1220.0,3040.0,2720.0,2900.0,2900.0,2720.0,2720.0,5930.0,5450.0,5630.0,5630.0,5450.0,5450.0
1,100,CROSS_ROW,2399152,False,False,1,False,1531,3,3,300.0,0.0,160.0,160.0,0.0,0.0,1130.0,870.0,1050.0,1050.0,870.0,870.0,1490.0,1250.0,1420.0,1420.0,1250.0,1250.0,3100.0,2770.0,2950.0,2950.0,2770.0,2770.0,6040.0,5550.0,5730.0,5730.0,5550.0,5550.0
1,100,CROSS_ROW,2483050,False,False,1,False,1531,3,3,310.0,10.0,160.0,160.0,10.0,10.0,1150.0,890.0,1070.0,1070.0,890.0,890.0,1520.0,1270.0,1450.0,1450.0,1270.0,1270.0,3150.0,2820.0,3000.0,3000.0,2820.0,2820.0,6140.0,5650.0,5830.0,5830.0,5650.0,5650.0
1,100,CROSS_ROW,2566949,False,False,1,False,1531,3,3,310.0,10.0,170.0,170.0,10.0,10.0,1160.0,910.0,1080.0,1080.0,910.0,910.0,1540.0,1300.0,1470.0,1470.0,1300.0,1300.0,3210.0,2870.0,3050.0,3050.0,2870.0,2870.0,6250.0,5750.0,5920.0,5920.0,5750.0,5750.0
1,100,CROSS_ROW,2650847,False,False,1,False,1531,3,3,320.0,10.0,170.0,170.0,10.0,10.0,1180.0,930.0,1100.0,1100.0,930.0,930.0,1570.0,1320.0,1500.0,1500.0,1320.0,1320.0,3260.0,2920.0,3100.0,3100.0,2920.0,2920.0,6350.0,5840.0,6020.0,6020.0,5840.0,5840.0
1,100,CROSS_ROW,2734745,False,False,1,False,1531,3,3,320.0,10.0,170.0,170.0,10.0,10.0,1200.0,940.0,1120.0,1120.0,940.0,940.0,1590.0,1340.0,1520.0,1520.0,1340.0,1340.0,3310.0,2970.0,3150.0,3150.0,2970.0,2970.0,6450.0,5940.0,6110.0,6110.0,5940.0,5940.0
1,100,CROSS_ROW,2818644,False,False,1,False,1531,3,3,330.0,20.0,170.0,170.0,20.0,20.0,1220.0,960.0,1130.0,1130.0,960.0,960.0,1620.0,1360.0,1540.0,1540.0,1360.0,1360.0,3360.0,3020.0,3200.0,3200.0,3020.0,3020.0,6550.0,6030.0,6210.0,6210.0,6030.0,6030.0
1,100,CROSS_ROW,2902542,False,False,1,False,1531,3,3,330.0,20.0,180.0,180.0,20.0,20.0,1240.0,970.0,1150.0,1150.0,970.0,970.0,1640.0,1390.0,1560.0,1560.0,1390.0,1390.0,3410.0,3070.0,3240.0,3240.0,3070.0,3070.0,6650.0,6120.0,6300.0,6300.0,6120.0,6120.0
1,100,CROSS_ROW,2986440,False,False,1,False,1531,3,3,340.0,20.0,180.0,180.0,20.0,20.0,1260.0,990.0,1170.0,1170.0,990.0,990.0,1660.0,1410.0,1590.0,1590.0,1410.0,1410.0,3460.0,3110.0,3290.0,3290.0,3110.0,3110.0,6740.0,6210.0,6390.0,6390.0,6210.0,6210.0
1,100,CROSS_ROW,3070338,False,False,1,False,1531,3,3,340.0,20.0,180.0,180.0,20.0,20.0,1270.0,1010.0,1180.0,1180.0,1010.0,1010.0,1690.0,1430.0,1610.0,1610.0,1430.0,1430.0,3510.0,3160.0,3330.0,3330.0,3160.0,3160.0,6840.0,6300.0,6480.0,6480.0,6300.0,6300.0
1,100,CROSS_ROW,3154237,False,False,1,False,1531,3,3,350.0,30.0,190.0,190.0,30.0,30.0,1290.0,1020.0,1200.0,1200.0,1020.0,1020.0,1710.0,1450.0,1630.0,1630.0,1450.0,1450.0,3560.0,3200.0,3380.0,3380.0,3200.0,3200.0,6930.0,6390.0,6570.0,6570.0,6390.0,6390.0
1,100,CROSS_ROW,3238135,False,False,1,False,1531,3,3,350.0,30.0,190.0,190.0,30.0,30.0,1310.0,1040.0,1210.0,1210.0,1040.0,1040.0,1730.0,1470.0,1650.0,1650.0,1470.0,1470.0,3600.0,3250.0,3420.0,3420.0,3250.0,3250.0,7020.0,6470.0,6650.0,6650.0,6470.0,6470.0
1,100,CROSS_ROW,3322033,False,False,1,False,1531,3,3,360.0,30.0,190.0,190.0,30.0,30.0,1330.0,1050.0,1230.0,1230.0,1050.0,1050.0,1760.0,1490.0,1670.0,1670.0,1490.0,1490.0,3650.0,3290.0,3470.0,3470.0,3290.0,3290.0,7110.0,6560.0,6740.0,6740.0,6560.0,6560.0
1,100,CROSS_ROW,3405932,False,False,1,False,1531,3,3,360.0,30.0,190.0,190.0,30.0,30.0,1340.0,1070.0,1240.0,1240.0,1070.0,1070.0,1780.0,1510.0,1690.0,1690.0,1510.0,1510.0,3690.0,3330.0,3510.0,3510.0,3330.0,3330.0,7200.0,6640.0,6820.0,6820.0,6640.0,6640.0
1,100,CROSS_ROW,3489830,False,False,1,False,1531,3,3,370.0,30.0,200.0,200.0,30.0,30.0,1360.0,1080.0,1260.0,1260.0,1080.0,1080.0,1800.0,1530.0,1710.0,1710.0,1530.0,1530.0,3740.0,3380.0,3550.0,3550.0,3380.0,3380.0,7290.0,6730.0,6910.0,6910.0,6730.0,6730.0
1,100,CROSS_ROW,3573728,False,False,1,False,1531,3,3,370.0,40.0,200.0,200.0,40.0,40.0,1380.0,1100.0,1270.0,1270.0,1100.0,1100.0,1820.0,1550.0,1730.0,1730.0,1550.0,1550.0,3780.0,3420.0,3600.0,3600.0,3420.0,3420.0,7380.0,6810.0,6990.0,6990.0,6810.0,6810.0
1,100,CROSS_ROW,3657627,False,False,1,False,1531,3,3,370.0,40.0,200.0,200.0,40.0,40.0,1390.0,1110.0,1290.0,1290.0,1110.0,1110.0,1840.0,1570.0,1750.0,1750.0,1570.0,1570.0,3830.0,3460.0,3640.0,3640.0,3460.0,3460.0,7470.0,6890.0,7070.0,7070.0,6890.0,6890.0
1,100,CROSS_ROW,3741525,False,False,1,False,1531,3,3,380.0,40.0,200.0,200.0,40.0,40.0,1410.0,1130.0,1300.0,1300.0,1130.0,1130.0,1860.0,1590.0,1770.0,1770.0,1590.0,1590.0,3870.0,3500.0,3680.0,3680.0,3500.0,3500.0,7550.0,6970.0,7150.0,7150.0,6970.0,6970.0
1,100,CROSS_ROW,3825423,False,False,1,False,1531,3,3,380.0,40.0,210.0,210.0,40.0,40.0,1420.0,1140.0,1320.0,1320.0,1140.0,1140.0,1890.0,1610.0,1790.0,1790.0,1610.0,1610.0,3920.0,3540.0,3720.0,3720.0,3540.0,3540.0,7640.0,7050.0,7230.0,7230.0,7050.0,7050.0
1,100,CROSS_ROW,3909322,False,False,1,False,1531,3,3,390.0,50.0,210.0,210.0,50.0,50.0,1440.0,1150.0,1330.0,1330.0,1150.0,1150.0,1910.0,1630.0,1810.0,1810.0,1630.0,1630.0,3960.0,3580.0,3760.0,3760.0,3580.0,3580.0,7720.0,7130.0,7310.0,7310.0,7130.0,7130.0
1,100,CROSS_ROW,3993220,False,False,1,False,1531,3,3,390.0,50.0,210.0,210.0,50.0,50.0,1450.0,1170.0,1340.0,1340.0,1170.0,1170.0,1930.0,1650.0,1830.0,1830.0,1650.0,1650.0,4000.0,3620.0,3800.0,3800.0,3620.0,3620.0,7800.0,7210.0,7390.0,7390.0,7210.0,7210.0
1,100,CROSS_ROW,4077118,False,False,1,False,1531,3,3,400.0,50.0,210.0,210.0,50.0,50.0,1470.0,1180.0,1360.0,1360.0,1180.0,1180.0,1950.0,1670.0,1850.0,1850.0,1670.0,1670.0,4040.0,3660.0,3840.0,3840.0,3660.0,3660.0,7890.0,7290.0,7470.0,7470.0,7290.0,7290.0
1,100,CROSS_ROW,4161016,False,False,1,False,1531,3,3,400.0,50.0,210.0,210.0,50.0,50.0,1480.0,1200.0,1370.0,1370.0,1200.0,1200.0,1970.0,1690.0,1870.0,1870.0,1690.0,1690.0,4080.0,3700.0,3880.0,3880.0,3700.0,3700.0,7970.0,7360.0,7540.0,7540.0,7360.0,7360.0
1,100,CROSS_ROW,4244915,False,False,1,False,1531,3,3,400.0,50.0,220.0,220.0,50.0,50.0,1500.0,1210.0,1390.0,1390.0,1210.0,1210.0,1990.0,1710.0,1880.0,1880.0,1710.0,1710.0,4130.0,3740.0,3920.0,3920.0,3740.0,3740.0,8050.0,7440.0,7620.0,7620.0,7440.0,7440.0
1,100,CROSS_ROW,4328813,False,False,1,False,1531,3,3,410.0,60.0,220.0,220.0,60.0,60.0,1510.0,1220.0,1400.0,1400.0,1220.0,1220.0,2010.0,1720.0,1900.0,1900.0,1720.0,1720.0,4170.0,3780.0,3950.0,3950.0,3780.0,3780.0,8130.0,7510.0,7690.0,7690.0,7510.0,7510.0
1,100,CROSS_ROW,4412711,False,False,1,False,1531,3,3,410.0,60.0,220.0,220.0,60.0,60.0,1530.0,1230.0,1410.0,1410.0,1230.0,1230.0,2030.0,1740.0,1920.0,1920.0,1740.0,1740.0,4210.0,3810.0,3990.0,3990.0,3810.0,3810.0,8210.0,7590.0,7770.0,7770.0,7590.0,7590.0
1,100,CROSS_ROW,4496610,False,False,1,False,1531,3,3,420.0,60.0,220.0,220.0,60.0,60.0,1540.0,1250.0,1420.0,1420.0,1250.0,1250.0,2040.0,1760.0,1940.0,1940.0,1760.0,1760.0,4250.0,3850.0,4030.0,4030.0,3850.0,3850.0,8290.0,7660.0,7840.0,7840.0,7660.0,7660.0
1,100,CROSS_ROW,4580508,False,False,1,False,1531,3,3,420.0,60.0,220.0,220.0,60.0,60.0,1560.0,1260.0,1440.0,1440.0,1260.0,1260.0,2060.0,1780.0,1960.0,1960.0,1780.0,1780.0,4290.0,3890.0,4070.0,4070.0,3890.0,3890.0,8360.0,7740.0,7910.0,7910.0,7740.0,7740.0
1,100,CROSS_ROW,4664406,False,False,1,False,1531,3,3,420.0,60.0,230.0,230.0,60.0,60.0,1570.0,1270.0,1450.0,1450.0,1270.0,1270.0,2080.0,1800.0,1970.0,1970.0,1800.0,1800.0,4330.0,3920.0,4100.0,4100.0,3920.0,3920.0,8440.0,7810.0,7990.0,7990.0,7810.0,7810.0
1,100,CROSS_ROW,4748305,False,False,1,False,1531,3,3,430.0,70.0,230.0,230.0,70.0,70.0,1590.0,1290.0,1460.0,1460.0,1290.0,1290.0,2100.0,1810.0,1990.0,1990.0,1810.0,1810.0,4360.0,3960.0,4140.0,4140.0,3960.0,3960.0,8520.0,7880.0,8060.0,8060.0,7880.0,7880.0
1,100,CROSS_ROW,4832203,False,False,1,False,1531,3,3,430.0,70.0,230.0,230.0,70.0,70.0,1600.0,1300.0,1480.0,1480.0,1300.0,1300.0,2120.0,1830.0,2010.0,2010.0,1830.0,1830.0,4400.0,4000.0,4180.0,4180.0,4000.0,4000.0,8590.0,7950.0,8130.0,8130.0,7950.0,7950.0
1,100,CROSS_ROW,4916101,False,False,1,False,1531,3,3,440.0,70.0,230.0,230.0,70.0,70.0,1610.0,1310.0,1490.0,1490.0,1310.0,1310.0,2140.0,1850.0,2020.0,2020.0,1850.0,1850.0,4440.0,4030.0,4210.0,4210.0,4030.0,4030.0,8670.0,8020.0,8200.0,8200.0,8020.0,8020.0
1,100,CROSS_ROW,5000000,False,False,1,False,1531,3,3,440.0,70.0,240.0,240.0,70.0,70.0,1630.0,1320.0,1500.0,1500.0,1320.0,1320.0,2160.0,1860.0,2040.0,2040.0,1860.0,1860.0,4480.0,4070.0,4250.0,4250.0,4070.0,4070.0,8740.0,8090.0,8270.0,8270.0,8090.0,8090.0
1,100,ALL_CONNECT,50000,False,False,1,False,1531,4,1,40.0,40.0,nan,nan,nan,nan,210.0,0.0,160.0,160.0,0.0,0.0,310.0,60.0,220.0,220.0,60.0,60.0,720.0,290.0,460.0,460.0,290.0,290.0,1460.0,690.0,870.0,870.0,690.0,690.0
1,100,ALL_CONNECT,133898,False,False,1,False,1531,4,1,70.0,70.0,nan,nan,nan,nan,390.0,100.0,270.0,270.0,100.0,100.0,550.0,190.0,360.0,360.0,190.0,190.0,1210.0,560.0,730.0,730.0,560.0,560.0,2420.0,1220.0,1400.0,1400.0,1220.0,1220.0
1,100,ALL_CONNECT,217796,False,False,1,False,1531,4,2,90.0,20.0,nan,nan,nan,nan,510.0,170.0,340.0,340.0,170.0,170.0,720.0,280.0,460.0,460.0,280.0,280.0,1560.0,750.0,930.0,930.0,750.0,750.0,3100.0,1600.0,1780.0,1780.0,1600.0,1600.0
1,100,ALL_CONNECT,301694,False,False,1,False,1531,4,2,100.0,50.0,nan,nan,nan,nan,620.0,230.0,400.0,400.0,230.0,230.0,860.0,360.0,530.0,530.0,360.0,360.0,1850.0,910.0,1090.0,1090.0,910.0,910.0,3660.0,1910.0,2080.0,2080.0,1910.0,1910.0
1,100,ALL_CONNECT,385593,False,False,1,False,1531,4,2,120.0,70.0,nan,nan,nan,nan,700.0,270.0,450.0,450.0,270.0,270.0,970.0,430.0,600.0,600.0,430.0,430.0,2100.0,1050.0,1220.0,1220.0,1050.0,1050.0,4140.0,2170.0,2350.0,2350.0,2170.0,2170.0
1,100,ALL_CONNECT,469491,False,False,1,False,1531,4,2,130.0,90.0,nan,nan,nan,nan,780.0,320.0,490.0,490.0,320.0,320.0,1080.0,480.0,660.0,660.0,480.0,480.0,2320.0,1170.0,1350.0,1350.0,1170.0,1170.0,4570.0,2410.0,2590.0,2590.0,2410.0,2410.0
1,100,ALL_CONNECT,553389,False,False,1,False,1531,4,2,140.0,110.0,nan,nan,nan,nan,850.0,360.0,530.0,530.0,360.0,360.0,1180.0,540.0,710.0,710.0,540.0,540.0,2520.0,1280.0,1460.0,1460.0,1280.0,1280.0,4970.0,2630.0,2810.0,2810.0,2630.0,2630.0
1,100,ALL_CONNECT,637288,False,False,1,False,1531,4,3,150.0,70.0,70.0,70.0,nan,nan,920.0,390.0,570.0,570.0,390.0,390.0,1270.0,590.0,760.0,760.0,590.0,590.0,2710.0,1390.0,1560.0,1560.0,1390.0,1390.0,5340.0,2830.0,3010.0,3010.0,2830.0,2830.0
1,100,ALL_CONNECT,721186,False,False,1,False,1531,4,3,160.0,90.0,90.0,90.0,nan,nan,980.0,430.0,600.0,600.0,430.0,430.0,1350.0,630.0,810.0,810.0,630.0,630.0,2890.0,1480.0,1660.0,1660.0,1480.0,1480.0,5690.0,3020.0,3200.0,3200.0,3020.0,3020.0
1,100,ALL_CONNECT,805084,False,False,1,False,1531,4,3,170.0,100.0,100.0,100.0,nan,nan,1040.0,460.0,630.0,630.0,460.0,460.0,1430.0,680.0,850.0,850.0,680.0,680.0,3060.0,1570.0,1750.0,1750.0,1570.0,1570.0,6010.0,3200.0,3380.0,3380.0,3200.0,3200.0
1,100,ALL_CONNECT,888983,False,False,1,False,1531,4,3,180.0,110.0,110.0,110.0,nan,nan,1100.0,490.0,660.0,660.0,490.0,490.0,1510.0,720.0,900.0,900.0,720.0,720.0,3210.0,1660.0,1840.0,1840.0,1660.0,1660.0,6320.0,3370.0,3550.0,3550.0,3370.0,3370.0
1,100,ALL_CONNECT,972881,False,False,1,False,1531,4,3,190.0,120.0,120.0,120.0,nan,nan,1150.0,520.0,690.0,690.0,520.0,520.0,1580.0,760.0,930.0,930.0,760.0,760.0,3360.0,1750.0,1920.0,1920.0,1750.0,1750.0,6620.0,3540.0,3710.0,3710.0,3540.0,3540.0
1,100,ALL_CONNECT,1056779,False,False,1,False,1531,4,3,200.0,120.0,120.0,120.0,nan,nan,1200.0,550.0,720.0,720.0,550.0,550.0,1650.0,800.0,970.0,970.0,800.0,800.0,3510.0,1820.0,2000.0,2000.0,1820.0,1820.0,6900.0,3690.0,3870.0,3870.0,3690.0,3690.0
1,100,ALL_CONNECT,1140677,False,False,1,False,1531,4,3,210.0,130.0,130.0,130.0,nan,nan,1250.0,570.0,750.0,750.0,570.0,570.0,1720.0,830.0,1010.0,1010.0,830.0,830.0,3650.0,1900.0,2080.0,2080.0,1900.0,1900.0,7170.0,3840.0,4020.0,4020.0,3840.0,3840.0
1,100,ALL_CONNECT,1224576,False,False,1,False,1531,4,3,210.0,140.0,140.0,140.0,nan,nan,1300.0,600.0,780.0,780.0,600.0,600.0,1780.0,870.0,1050.0,1050.0,870.0,870.0,3780.0,1980.0,2150.0,2150.0,1980.0,1980.0,7440.0,3990.0,4160.0,4160.0,3990.0,3990.0
1,100,ALL_CONNECT,1308474,False,False,1,False,1531,4,3,220.0,140.0,140.0,140.0,nan,nan,1350.0,630.0,800.0,800.0,630.0,630.0,1840.0,900.0,1080.0,1080.0,900.0,900.0,3910.0,2050.0,2220.0,2220.0,2050.0,2050.0,7690.0,4120.0,4300.0,4300.0,4120.0,4120.0
1,100,ALL_CONNECT,1392372,False,False,1,False,1531,4,3,230.0,150.0,150.0,150.0,nan,nan,1390.0,650.0,830.0,830.0,650.0,650.0,1900.0,940.0,1110.0,1110.0,940.0,940.0,4040.0,2120.0,2290.0,2290.0,2120.0,2120.0,7940.0,4260.0,4440.0,4440.0,4260.0,4260.0
1,100,ALL_CONNECT,1476271,False,False,1,False,1531,4,4,240.0,0.0,150.0,150.0,0.0,0.0,1430.0,670.0,850.0,850.0,670.0,670.0,1960.0,970.0,1140.0,1140.0,970.0,970.0,4160.0,2180.0,2360.0,2360.0,2180.0,2180.0,8170.0,4390.0,4570.0,4570.0,4390.0,4390.0
1,100,ALL_CONNECT,1560169,False,False,1,False,1531,4,4,240.0,0.0,160.0,160.0,0.0,0.0,1470.0,700.0,870.0,870.0,700.0,700.0,2020.0,1000.0,1180.0,1180.0,1000.0,1000.0,4280.0,2250.0,2430.0,2430.0,2250.0,2250.0,8410.0,4520.0,4700.0,4700.0,4520.0,4520.0
1,100,ALL_CONNECT,1644067,False,False,1,False,1531,4,4,250.0,10.0,160.0,160.0,10.0,10.0,1510.0,720.0,890.0,890.0,720.0,720.0,2070.0,1030.0,1210.0,1210.0,1030.0,1030.0,4390.0,2310.0,2490.0,2490.0,2310.0,2310.0,8630.0,4640.0,4820.0,4820.0,4640.0,4640.0
1,100,ALL_CONNECT,1727966,False,False,1,False,1531,4,4,260.0,10.0,170.0,170.0,10.0,10.0,1550.0,740.0,920.0,920.0,740.0,740.0,2130.0,1060.0,1240.0,1240.0,1060.0,1060.0,4500.0,2370.0,2550.0,2550.0,2370.0,2370.0,8850.0,4760.0,4940.0,4940.0,4760.0,4760.0
1,100,ALL_CONNECT,1811864,False,False,1,False,1531,4,4,270.0,10.0,170.0,170.0,10.0,10.0,1590.0,760.0,940.0,940.0,760.0,760.0,2180.0,1090.0,1260.0,1260.0,1090.0,1090.0,4610.0,2430.0,2610.0,2610.0,2430.0,2430.0,9070.0,4880.0,5060.0,5060.0,4880.0,4880.0
1,100,ALL_CONNECT,1895762,False,False,1,False,1531,4,4,280.0,20.0,180.0,180.0,20.0,20.0,1630.0,780.0,960.0,960.0,780.0,780.0,2230.0,1120.0,1290.0,1290.0,1120.0,1120.0,4720.0,2490.0,2670.0,2670.0,2490.0,2490.0,9280.0,5000.0,5170.0,5170.0,5000.0,5000.0
1,100,ALL_CONNECT,1979661,False,False,1,False,1531,4,4,280.0,20.0,180.0,180.0,20.0,20.0,1670.0,800.0,980.0,980.0,800.0,800.0,2280.0,1140.0,1320.0,1320.0,1140.0,1140.0,4830.0,2550.0,2730.0,2730.0,2550.0,2550.0,9490.0,5110.0,5290.0,5290.0,5110.0,5110.0
1,100,ALL_CONNECT,2063559,False,False,1,False,1531,4,4,290.0,20.0,180.0,180.0,20.0,20.0,1700.0,820.0,1000.0,1000.0,820.0,820.0,2330.0,1170.0,1350.0,1350.0,1170.0,1170.0,4930.0,2610.0,2780.0,2780.0,2610.0,2610.0,9690.0,5220.0,5400.0,5400.0,5220.0,5220.0
1,100,ALL_CONNECT,2147457,False,False,1,False,1531,4,4,300.0,30.0,190.0,190.0,30.0,30.0,1740.0,840.0,1020.0,1020.0,840.0,840.0,2380.0,1200.0,1370.0,1370.0,1200.0,1200.0,5030.0,2660.0,2840.0,2840.0,2660.0,2660.0,9890.0,5330.0,5510.0,5510.0,5330.0,5330.0
1,100,ALL_CONNECT,2231355,False,False,1,False,1531,4,4,310.0,30.0,190.0,190.0,30.0,30.0,1770.0,860.0,1040.0,1040.0,860.0,860.0,2420.0,1220.0,1400.0,1400.0,1220.0,1220.0,5130.0,2720.0,2890.0,2890.0,2720.0,2720.0,9990.0,5430.0,5610.0,5610.0,5430.0,5430.0
1,100,ALL_CONNECT,2315254,False,False,1,False,1531,4,4,310.0,40.0,200.0,200.0,40.0,40.0,1810.0,880.0,1060.0,1060.0,880.0,880.0,2470.0,1250.0,1420.0,1420.0,1250.0,1250.0,5220.0,2770.0,2950.0,2950.0,2770.0,2770.0,9990.0,5540.0,5720.0,5720.0,5540.0,5540.0
1,100,ALL_CONNECT,2399152,False,False,1,False,1531,4,4,320.0,40.0,200.0,200.0,40.0,40.0,1840.0,900.0,1070.0,1070.0,900.0,900.0,2510.0,1270.0,1450.0,1450.0,1270.0,1270.0,5320.0,2820.0,3000.0,3000.0,2820.0,2820.0,9990.0,5640.0,5820.0,5820.0,5640.0,5640.0
1,100,ALL_CONNECT,2483050,False,False,1,False,1531,4,4,330.0,40.0,200.0,200.0,40.0,40.0,1870.0,920.0,1090.0,1090.0,920.0,920.0,2560.0,1300.0,1470.0,1470.0,1300.0,1300.0,5410.0,2870.0,3050.0,3050.0,2870.0,2870.0,9990.0,5740.0,5920.0,5920.0,5740.0,5740.0
1,100,ALL_CONNECT,2566949,False,False,1,False,1531,4,4,330.0,40.0,210.0,210.0,40.0,40.0,1910.0,930.0,1110.0,1110.0,930.0,930.0,2600.0,1320.0,1500.0,1500.0,1320.0,1320.0,5500.0,2920.0,3100.0,3100.0,2920.0,2920.0,9990.0,5840.0,6020.0,6020.0,5840.0,5840.0
1,100,ALL_CONNECT,2650847,False,False,1,False,1531,4,4,340.0,50.0,210.0,210.0,50.0,50.0,1940.0,950.0,1130.0,1130.0,950.0,950.0,2650.0,1350.0,1520.0,1520.0,1350.0,1350.0,5590.0,2970.0,3150.0,3150.0,2970.0,2970.0,9990.0,5940.0,6120.0,6120.0,5940.0,5940.0
1,100,ALL_CONNECT,2734745,False,False,1,False,1531,4,4,350.0,50.0,210.0,210.0,50.0,50.0,1970.0,970.0,1140.0,1140.0,970.0,970.0,2690.0,1370.0,1550.0,1550.0,1370.0,1370.0,5680.0,3020.0,3200.0,3200.0,3020.0,3020.0,9990.0,6030.0,6210.0,6210.0,6030.0,6030.0
1,100,ALL_CONNECT,2818644,False,False,1,False,1531,4,4,350.0,50.0,220.0,220.0,50.0,50.0,2000.0,980.0,1160.0,1160.0,980.0,980.0,2730.0,1390.0,1570.0,1570.0,1390.0,1390.0,5770.0,3070.0,3250.0,3250.0,3070.0,3070.0,9990.0,6130.0,6310.0,6310.0,6130.0,6130.0
1,100,ALL_CONNECT,2902542,False,False,1,False,1531,4,4,360.0,60.0,220.0,220.0,60.0,60.0,2030.0,1000.0,1180.0,1180.0,1000.0,1000.0,2770.0,1410.0,1590.0,1590.0,1410.0,1410.0,5860.0,3120.0,3300.0,3300.0,3120.0,3120.0,9990.0,6220.0,6400.0,6400.0,6220.0,6220.0
1,100,ALL_CONNECT,2986440,False,False,1,False,1531,4,4,370.0,60.0,220.0,220.0,60.0,60.0,2060.0,1020.0,1190.0,1190.0,1020.0,1020.0,2810.0,1440.0,1610.0,1610.0,1440.0,1440.0,5940.0,3160.0,3340.0,3340.0,3160.0,3160.0,9990.0,6310.0,6490.0,6490.0,6310.0,6310.0
1,100,ALL_CONNECT,3070338,False,False,1,False,1531,4,4,370.0,60.0,230.0,230.0,60.0,60.0,2090.0,1030.0,1210.0,1210.0,1030.0,1030.0,2850.0,1460.0,1640.0,1640.0,1460.0,1460.0,6030.0,3210.0,3390.0,3390.0,3210.0,3210.0,9990.0,6400.0,6580.0,6580.0,6400.0,6400.0
