EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,network_capacity_type,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,r1_bpsk_m,r2_bpsk_m,r1_qpsk_m,r2_qpsk_m,r1_16qam_m,r2_16qam_m,r1_64qam_m,r2_64qam_m
1,400,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,1,389.99999999999994,389.99999999999994,1459.9999999999998,760.0000000000001,1930.0000000000005,1240.0000000000002,4009.9999999999995,3220.0000000000005,7809.999999999999,6810.000000000001
1,400,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,400,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,169.99999999999997,169.99999999999997,650.0000000000001,30.000000000000004,910.0000000000001,250.00000000000006,1850.0000000000005,1160.0000000000002,3490.0000000000005,2790.0000000000005
1,400,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,400,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,410,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,420,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,430,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,440,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,450,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,460,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,470,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,480,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,490,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,MINIMAL,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,MINIMAL,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,MINIMAL,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,CROSS_ROW,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,CROSS_ROW,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,CROSS_ROW,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,ALL_CONNECT,SMALL,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,ALL_CONNECT,MEDIUM,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
1,500,ALL_CONNECT,LARGE,False,False,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
2,10,MINIMAL,SMALL,False,False,2,False,1531,3,1,0.0,0.0,10.0,10.0,20.0,0.0,40.0,20.0,80.0,60.0
2,10,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,10.0,10.0,30.0,10.0,50.0,30.0,100.0,80.0,190.0,170.0
2,10,MINIMAL,LARGE,False,False,2,False,1531,3,3,40.0,10.0,160.0,130.0,210.0,190.0,440.0,410.0,870.0,820.0
2,10,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,0.0,0.0,10.0,0.0,20.0,0.0,40.0,20.0,80.0,60.0
2,10,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,10.0,10.0,30.0,10.0,40.0,20.0,100.0,70.0,190.0,160.0
2,10,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,40.0,0.0,160.0,130.0,210.0,180.0,440.0,400.0,870.0,800.0
2,10,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,0.0,0.0,10.0,0.0,20.0,0.0,40.0,20.0,80.0,60.0
2,10,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,1,10.0,10.0,30.0,10.0,40.0,30.0,100.0,80.0,190.0,170.0
2,10,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,40.0,0.0,160.0,130.0,210.0,190.0,440.0,410.0,870.0,810.0
2,20,MINIMAL,SMALL,False,False,2,False,1531,3,1,0.0,0.0,30.0,30.0,40.0,0.0,90.0,50.0,170.0,130.0
2,20,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,20.0,20.0,70.0,30.0,100.0,60.0,200.0,160.0,380.0,340.0
2,20,MINIMAL,LARGE,False,False,2,False,1531,3,3,80.0,20.0,320.0,270.0,430.0,380.0,890.0,830.0,1740.0,1650.0
2,20,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,0.0,0.0,30.0,11.180339887498949,40.0,0.0,90.0,50.0,170.0,130.0
2,20,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,20.0,20.0,70.0,30.0,90.0,50.0,200.0,150.0,380.0,330.0
2,20,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,80.0,0.0,320.0,260.0,430.0,370.0,890.0,810.0,1740.0,1610.0
2,20,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,0.0,0.0,30.0,11.180339887498949,40.0,0.0,90.0,50.0,170.0,130.0
2,20,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,1,20.0,20.0,70.0,30.0,90.0,60.0,200.0,160.0,380.0,340.0
2,20,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,80.0,10.0,320.0,270.0,430.0,380.0,890.0,820.0,1740.0,1630.0
2,30,MINIMAL,SMALL,False,False,2,False,1531,3,1,10.000000000000002,10.000000000000002,40.00000000000001,40.0,60.000000000000014,0.0,130.00000000000003,80.0,260.00000000000006,199.99999999999997
2,30,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,20.000000000000004,20.000000000000004,109.99999999999999,49.99999999999999,140.0,89.99999999999999,299.99999999999994,239.99999999999997,580.0000000000001,520.0
2,30,MINIMAL,LARGE,False,False,2,False,1531,3,3,130.00000000000003,40.0,480.0000000000001,409.99999999999994,640.0000000000001,569.9999999999999,1340.0000000000002,1250.0,2610.0000000000005,2479.9999999999995
2,30,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,10.000000000000002,10.000000000000002,40.00000000000001,11.18033988749895,60.000000000000014,0.0,130.00000000000003,69.99999999999999,260.00000000000006,199.99999999999997
2,30,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,20.000000000000004,20.000000000000004,100.00000000000001,40.0,140.0,80.0,290.00000000000006,229.99999999999997,580.0000000000001,499.99999999999994
2,30,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,130.00000000000003,0.0,480.0000000000001,389.99999999999994,640.0000000000001,550.0,1340.0000000000002,1220.0,2610.0000000000005,2410.0
2,30,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,10.000000000000002,10.000000000000002,40.00000000000001,11.18033988749895,60.000000000000014,0.0,130.00000000000003,80.0,260.00000000000006,199.99999999999997
2,30,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,1,20.000000000000004,20.000000000000004,100.00000000000001,49.99999999999999,140.0,80.0,290.00000000000006,239.99999999999997,580.0000000000001,509.9999999999999
2,30,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,130.00000000000003,20.0,480.0000000000001,399.99999999999994,640.0000000000001,559.9999999999999,1340.0000000000002,1239.9999999999998,2610.0000000000005,2449.9999999999995
2,40,MINIMAL,SMALL,False,False,2,False,1531,3,1,10.0,10.0,60.0,60.0,90.0,0.0,180.0,110.0,350.0,270.0
2,40,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,30.0,30.0,140.0,70.0,190.0,120.0,400.0,320.0,770.0,690.0
2,40,MINIMAL,LARGE,False,False,2,False,1531,3,3,170.0,50.0,650.0,550.0,860.0,770.0,1790.0,1670.0,3480.0,3320.0
2,40,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,10.0,10.0,60.0,22.360679774997898,80.0,0.0,180.0,100.0,340.0,260.0
2,40,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,30.0,30.0,140.0,60.0,190.0,110.0,400.0,310.0,770.0,670.0
2,40,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,170.0,10.0,650.0,520.0,860.0,740.0,1790.0,1620.0,3480.0,3220.0
2,40,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,10.0,10.0,60.0,22.360679774997898,90.0,0.0,180.0,100.0,340.0,270.0
2,40,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,1,30.0,30.0,140.0,60.0,190.0,120.0,400.0,320.0,770.0,680.0
2,40,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,170.0,30.0,650.0,540.0,860.0,760.0,1790.0,1650.0,3480.0,3280.0
2,50,MINIMAL,SMALL,False,False,2,False,1531,3,1,20.0,20.0,80.00000000000001,80.0,110.00000000000001,10.000000000000002,230.00000000000003,130.00000000000003,440.00000000000006,340.00000000000006
2,50,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,40.0,40.0,180.00000000000003,90.00000000000001,240.00000000000003,150.00000000000003,500.0000000000001,410.00000000000006,969.9999999999999,870.0000000000001
2,50,MINIMAL,LARGE,False,False,2,False,1531,3,3,219.99999999999997,70.0,810.0,690.0000000000001,1080.0,960.0000000000001,2240.0,2090.0,4359.999999999999,4150.000000000001
2,50,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,20.0,20.0,80.00000000000001,22.360679774997898,110.00000000000001,0.0,220.00000000000003,130.00000000000003,430.0,330.0
2,50,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,40.0,40.0,179.99999999999997,80.00000000000001,240.00000000000003,140.0,499.9999999999999,390.00000000000006,969.9999999999999,840.0
2,50,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,219.99999999999997,10.000000000000002,810.0,660.0,1080.0,930.0000000000001,2240.0,2030.0000000000005,4359.999999999999,4030.0000000000005
2,50,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,20.0,20.0,80.00000000000001,22.360679774997898,110.00000000000001,10.000000000000002,230.00000000000003,130.00000000000003,430.00000000000006,340.00000000000006
2,50,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,1,40.0,40.0,180.00000000000003,80.00000000000001,240.00000000000003,150.00000000000003,499.9999999999999,400.0000000000001,969.9999999999999,860.0000000000001
2,50,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,219.99999999999997,40.00000000000001,810.0,670.0000000000001,1080.0,950.0000000000002,2240.0,2060.0,4359.999999999999,4100.000000000001
2,60,MINIMAL,SMALL,False,False,2,False,1531,3,1,20.000000000000004,20.000000000000004,99.99999999999999,90.00000000000001,130.0,10.0,279.99999999999994,160.0,520.0000000000001,409.99999999999994
2,60,MINIMAL,MEDIUM,False,False,2,False,1531,3,1,50.00000000000001,50.00000000000001,219.99999999999997,99.99999999999999,290.0,179.99999999999997,600.0000000000001,489.99999999999994,1160.0000000000002,1040.0
2,60,MINIMAL,LARGE,False,False,2,False,1531,3,3,260.00000000000006,80.0,970.0000000000001,829.9999999999999,1290.0000000000002,1149.9999999999998,2680.0000000000005,2509.9999999999995,5240.000000000001,4979.999999999999
2,60,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,20.000000000000004,20.000000000000004,90.00000000000001,33.54101966249685,130.0,0.0,269.99999999999994,149.99999999999997,520.0000000000001,399.99999999999994
2,60,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,1,50.00000000000001,50.00000000000001,210.00000000000003,89.99999999999999,290.0,169.99999999999997,600.0000000000001,469.99999999999994,1160.0000000000002,1009.9999999999999
