EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,network_capacity_type,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,r1_bpsk_m,r2_bpsk_m,r1_qpsk_m,r2_qpsk_m,r1_16qam_m,r2_16qam_m,r1_64qam_m,r2_64qam_m
1,200,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,450.0,10.0,2670.0,760.0,1460.0,1090.0,2960.0,2560.0,5740.0,5240.0
1,200,MINIMAL,LARGE,False,False,1,False,1531,3,3,880.0,340.0,4320.0,3870.0,5860.0,5400.0,9990.0,9990.0,9990.0,9990.0
1,200,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,80.0,nan,440.0,120.0,610.0,270.0,1230.0,880.0,2380.0,1990.0
1,200,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,450.0,nan,2670.0,690.0,1460.0,1030.0,2960.0,2460.0,5740.0,5070.0
1,200,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,880.0,150.0,4320.0,3740.0,5860.0,5250.0,9990.0,9990.0,9990.0,9990.0
1,200,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,80.0,nan,620.0,130.0,900.0,280.0,2030.0,900.0,4050.0,2020.0
1,200,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,450.0,nan,2670.0,720.0,2340.0,1060.0,4980.0,2520.0,9810.0,5160.0
1,200,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,990.0,250.0,7330.0,3810.0,9990.0,5340.0,9990.0,9990.0,9990.0,9990.0
1,210,MINIMAL,SMALL,False,False,1,False,1531,3,1,90.0,nan,480.0,140.0,650.0,300.0,1320.0,960.0,2520.0,2150.0
1,210,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,470.0,10.0,2810.0,790.0,1530.0,1140.0,3110.0,2690.0,6030.0,5510.0
1,210,MINIMAL,LARGE,False,False,1,False,1531,3,3,930.0,350.0,4540.0,4060.0,6160.0,5670.0,9990.0,9990.0,9990.0,9990.0
1,210,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,90.0,nan,470.0,120.0,640.0,280.0,1290.0,930.0,2500.0,2090.0
1,210,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,470.0,nan,2810.0,720.0,1530.0,1080.0,3110.0,2590.0,6030.0,5320.0
1,210,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,930.0,150.0,4540.0,3920.0,6160.0,5520.0,9990.0,9990.0,9990.0,9990.0
1,210,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,90.0,nan,660.0,130.0,950.0,290.0,2130.0,940.0,4260.0,2120.0
1,210,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,470.0,nan,2810.0,760.0,2460.0,1120.0,5230.0,2640.0,9990.0,5420.0
1,210,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1040.0,260.0,7700.0,4000.0,9990.0,5600.0,9990.0,9990.0,9990.0,9990.0
1,220,MINIMAL,SMALL,False,False,1,False,1531,3,1,90.0,nan,500.0,140.0,680.0,310.0,1390.0,1000.0,2640.0,2250.0
1,220,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,500.0,10.0,2940.0,830.0,1600.0,1200.0,3260.0,2820.0,6320.0,5770.0
1,220,MINIMAL,LARGE,False,False,1,False,1531,3,3,970.0,370.0,4750.0,4260.0,6450.0,5950.0,9990.0,9990.0,9990.0,9990.0
1,220,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,90.0,nan,490.0,130.0,670.0,300.0,1350.0,970.0,2620.0,2190.0
1,220,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,500.0,nan,2940.0,760.0,1600.0,1140.0,3260.0,2710.0,6320.0,5570.0
1,220,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,970.0,160.0,4750.0,4110.0,6450.0,5780.0,9990.0,9990.0,9990.0,9990.0
1,220,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,90.0,nan,690.0,140.0,990.0,310.0,2230.0,990.0,4460.0,2220.0
1,220,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,500.0,nan,2940.0,800.0,2580.0,1170.0,5480.0,2770.0,9990.0,5680.0
1,220,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1090.0,270.0,8070.0,4190.0,9990.0,5870.0,9990.0,9990.0,9990.0,9990.0
1,230,MINIMAL,SMALL,False,False,1,False,1531,3,1,100.0,nan,530.0,150.0,720.0,330.0,1450.0,1050.0,2760.0,2350.0
1,230,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,520.0,10.0,3080.0,870.0,1670.0,1250.0,3410.0,2940.0,6610.0,6030.0
1,230,MINIMAL,LARGE,False,False,1,False,1531,3,3,1020.0,390.0,4970.0,4450.0,6750.0,6220.0,9990.0,9990.0,9990.0,9990.0
1,230,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,100.0,nan,510.0,140.0,700.0,310.0,1420.0,1020.0,2740.0,2290.0
1,230,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,520.0,nan,3080.0,790.0,1670.0,1190.0,3410.0,2830.0,6610.0,5830.0
1,230,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1020.0,170.0,4970.0,4300.0,6750.0,6040.0,9990.0,9990.0,9990.0,9990.0
1,230,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,100.0,nan,720.0,140.0,1040.0,320.0,2330.0,1040.0,4660.0,2320.0
1,230,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,520.0,nan,3080.0,830.0,2700.0,1220.0,5730.0,2890.0,9990.0,5940.0
1,230,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1140.0,290.0,8440.0,4380.0,9990.0,6140.0,9990.0,9990.0,9990.0,9990.0
1,240,MINIMAL,SMALL,False,False,1,False,1531,3,1,100.0,nan,550.0,160.0,750.0,340.0,1510.0,1100.0,2880.0,2450.0
1,240,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,540.0,10.0,3210.0,910.0,1750.0,1310.0,3560.0,3070.0,6900.0,6300.0
1,240,MINIMAL,LARGE,False,False,1,False,1531,3,3,1060.0,400.0,5190.0,4650.0,7040.0,6490.0,9990.0,9990.0,9990.0,9990.0
1,240,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,100.0,nan,530.0,140.0,730.0,330.0,1480.0,1060.0,2860.0,2390.0
1,240,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,540.0,nan,3210.0,830.0,1750.0,1240.0,3560.0,2960.0,6900.0,6080.0
1,240,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1060.0,180.0,5190.0,4490.0,7040.0,6310.0,9990.0,9990.0,9990.0,9990.0
1,240,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,100.0,nan,750.0,150.0,1090.0,340.0,2430.0,1080.0,4870.0,2430.0
1,240,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,540.0,nan,3210.0,870.0,2810.0,1280.0,5980.0,3020.0,9990.0,6200.0
1,240,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1190.0,300.0,8810.0,4580.0,9990.0,6410.0,9990.0,9990.0,9990.0,9990.0
1,250,MINIMAL,SMALL,False,False,1,False,1531,3,1,110.0,nan,570.0,170.0,780.0,360.0,1580.0,1140.0,3000.0,2560.0
1,250,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,570.0,10.0,3350.0,950.0,1820.0,1360.0,3700.0,3200.0,7190.0,6560.0
1,250,MINIMAL,LARGE,False,False,1,False,1531,3,3,1110.0,420.0,5410.0,4840.0,7340.0,6760.0,9990.0,9990.0,9990.0,9990.0
1,250,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,110.0,nan,560.0,150.0,760.0,340.0,1540.0,1110.0,2980.0,2490.0
1,250,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,570.0,nan,3350.0,860.0,1820.0,1290.0,3700.0,3080.0,7190.0,6340.0
1,250,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1110.0,190.0,5410.0,4670.0,7340.0,6570.0,9990.0,9990.0,9990.0,9990.0
1,250,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,110.0,nan,780.0,160.0,1130.0,350.0,2530.0,1130.0,5070.0,2530.0
1,250,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,570.0,nan,3350.0,900.0,2930.0,1330.0,6230.0,3150.0,9990.0,6460.0
1,250,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1240.0,310.0,9180.0,4770.0,9990.0,6680.0,9990.0,9990.0,9990.0,9990.0
1,260,MINIMAL,SMALL,False,False,1,False,1531,3,1,110.0,nan,600.0,170.0,810.0,370.0,1640.0,1190.0,3120.0,2660.0
1,260,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,590.0,10.0,3480.0,980.0,1890.0,1420.0,3850.0,3330.0,7480.0,6830.0
1,260,MINIMAL,LARGE,False,False,1,False,1531,3,3,1150.0,440.0,5620.0,5040.0,7630.0,7040.0,9990.0,9990.0,9990.0,9990.0
1,260,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,110.0,nan,580.0,150.0,790.0,350.0,1600.0,1150.0,3100.0,2590.0
1,260,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,590.0,nan,3480.0,900.0,1890.0,1340.0,3850.0,3200.0,7480.0,6590.0
1,260,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1150.0,190.0,5620.0,4860.0,7630.0,6840.0,9990.0,9990.0,9990.0,9990.0
1,260,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,110.0,nan,810.0,160.0,1180.0,370.0,2640.0,1170.0,5280.0,2630.0
1,260,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,590.0,nan,3480.0,940.0,3050.0,1390.0,6480.0,3270.0,9990.0,6720.0
1,260,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1290.0,320.0,9560.0,4960.0,9990.0,6950.0,9990.0,9990.0,9990.0,9990.0
1,270,MINIMAL,SMALL,False,False,1,False,1531,3,1,110.0,nan,620.0,180.0,840.0,390.0,1700.0,1230.0,3240.0,2760.0
1,270,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,610.0,10.0,3610.0,1020.0,1970.0,1470.0,4000.0,3460.0,7770.0,7090.0
1,270,MINIMAL,LARGE,False,False,1,False,1531,3,3,1190.0,450.0,5840.0,5230.0,7930.0,7310.0,9990.0,9990.0,9990.0,9990.0
1,270,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,110.0,nan,600.0,160.0,820.0,370.0,1660.0,1190.0,3210.0,2690.0
1,270,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,610.0,nan,3610.0,930.0,1970.0,1400.0,4000.0,3330.0,7770.0,6850.0
1,270,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1190.0,200.0,5840.0,5050.0,7930.0,7100.0,9990.0,9990.0,9990.0,9990.0
1,270,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,110.0,nan,840.0,170.0,1220.0,380.0,2740.0,1220.0,5480.0,2730.0
1,270,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,610.0,nan,3610.0,980.0,3170.0,1440.0,6730.0,3400.0,9990.0,6980.0
1,270,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1340.0,340.0,9930.0,5150.0,9990.0,7220.0,9990.0,9990.0,9990.0,9990.0
1,280,MINIMAL,SMALL,False,False,1,False,1531,3,1,120.0,nan,640.0,190.0,870.0,400.0,1770.0,1280.0,3360.0,2860.0
1,280,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,630.0,10.0,3750.0,1060.0,2040.0,1530.0,4150.0,3590.0,8060.0,7360.0
1,280,MINIMAL,LARGE,False,False,1,False,1531,3,3,1240.0,470.0,6060.0,5420.0,8220.0,7580.0,9990.0,9990.0,9990.0,9990.0
1,280,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,120.0,nan,620.0,170.0,850.0,380.0,1730.0,1240.0,3330.0,2790.0
1,280,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,630.0,nan,3750.0,970.0,2040.0,1450.0,4150.0,3450.0,8060.0,7100.0
1,280,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1240.0,210.0,6060.0,5240.0,8220.0,7370.0,9990.0,9990.0,9990.0,9990.0
1,280,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,120.0,nan,880.0,180.0,1270.0,390.0,2840.0,1260.0,5680.0,2830.0
1,280,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,630.0,nan,3750.0,1010.0,3290.0,1490.0,6980.0,3530.0,9990.0,7240.0
1,280,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1390.0,350.0,9990.0,5340.0,9990.0,7490.0,9990.0,9990.0,9990.0,9990.0
1,290,MINIMAL,SMALL,False,False,1,False,1531,3,1,120.0,nan,670.0,190.0,900.0,420.0,1830.0,1330.0,3480.0,2970.0
1,290,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,660.0,10.0,3880.0,1100.0,2110.0,1580.0,4300.0,3720.0,8350.0,7620.0
1,290,MINIMAL,LARGE,False,False,1,False,1531,3,3,1280.0,490.0,6280.0,5620.0,8520.0,7850.0,9990.0,9990.0,9990.0,9990.0
1,290,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,120.0,nan,640.0,170.0,880.0,400.0,1790.0,1280.0,3450.0,2890.0
1,290,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,660.0,nan,3880.0,1000.0,2110.0,1500.0,4300.0,3570.0,8350.0,7360.0
1,290,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1280.0,220.0,6280.0,5430.0,8520.0,7630.0,9990.0,9990.0,9990.0,9990.0
1,290,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,120.0,nan,910.0,180.0,1310.0,410.0,2940.0,1310.0,5890.0,2930.0
1,290,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,660.0,nan,3880.0,1050.0,3400.0,1550.0,7230.0,3650.0,9990.0,7510.0
1,290,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1440.0,360.0,9990.0,5530.0,9990.0,7760.0,9990.0,9990.0,9990.0,9990.0
1,300,MINIMAL,SMALL,False,False,1,False,1531,3,1,130.0,nan,690.0,200.0,940.0,430.0,1890.0,1370.0,3600.0,3070.0
1,300,MINIMAL,MEDIUM,False,False,1,False,1531,3,3,680.0,10.0,4020.0,1140.0,2190.0,1640.0,4450.0,3840.0,8640.0,7890.0
1,300,MINIMAL,LARGE,False,False,1,False,1531,3,3,1330.0,500.0,6490.0,5820.0,8820.0,8130.0,9990.0,9990.0,9990.0,9990.0
1,300,CROSS_ROW,SMALL,False,False,1,False,1531,3,1,130.0,nan,670.0,180.0,910.0,410.0,1850.0,1330.0,3570.0,2990.0
1,300,CROSS_ROW,MEDIUM,False,False,1,False,1531,3,2,680.0,nan,4020.0,1040.0,2190.0,1550.0,4450.0,3700.0,8640.0,7620.0
1,300,CROSS_ROW,LARGE,False,False,1,False,1531,3,3,1330.0,220.0,6490.0,5610.0,8820.0,7900.0,9990.0,9990.0,9990.0,9990.0
1,300,ALL_CONNECT,SMALL,False,False,1,False,1531,4,1,130.0,nan,940.0,190.0,1360.0,420.0,3040.0,1350.0,6090.0,3030.0
1,300,ALL_CONNECT,MEDIUM,False,False,1,False,1531,4,3,680.0,nan,4020.0,1090.0,3520.0,1600.0,7480.0,3780.0,9990.0,7770.0
1,300,ALL_CONNECT,LARGE,False,False,1,False,1531,4,4,1490.0,380.0,9990.0,5730.0,9990.0,8030.0,9990.0,9990.0,9990.0,9990.0
2,10,MINIMAL,SMALL,False,False,2,False,1531,3,1,0.0,nan,20.0,0.0,30.0,10.0,60.0,40.0,120.0,100.0
2,10,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,20.0,nan,130.0,30.0,70.0,50.0,140.0,120.0,280.0,260.0
2,10,MINIMAL,LARGE,False,False,2,False,1531,3,3,40.0,10.0,210.0,190.0,290.0,260.0,610.0,580.0,1190.0,1140.0
2,10,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,0.0,nan,20.0,0.0,30.0,10.0,60.0,40.0,110.0,90.0
2,10,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,2,20.0,nan,130.0,30.0,70.0,50.0,140.0,120.0,280.0,240.0
2,10,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,40.0,0.0,210.0,180.0,290.0,240.0,610.0,520.0,1190.0,1030.0
2,10,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,0.0,nan,20.0,0.0,30.0,10.0,60.0,40.0,110.0,90.0
2,10,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,20.0,nan,130.0,30.0,70.0,50.0,140.0,120.0,280.0,240.0
2,10,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,40.0,0.0,210.0,180.0,290.0,240.0,610.0,520.0,1190.0,1030.0
2,20,MINIMAL,SMALL,False,False,2,False,1531,3,1,0.0,nan,40.0,0.0,60.0,20.0,120.0,80.0,240.0,200.0
2,20,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,40.0,nan,260.0,70.0,140.0,100.0,290.0,250.0,570.0,520.0
2,20,MINIMAL,LARGE,False,False,2,False,1531,3,3,80.0,20.0,430.0,380.0,580.0,530.0,1220.0,1160.0,2380.0,2290.0
2,20,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,0.0,nan,40.0,0.0,60.0,20.0,120.0,80.0,230.0,190.0
2,20,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,40.0,nan,260.0,60.0,140.0,100.0,290.0,240.0,570.0,480.0
2,20,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,80.0,0.0,430.0,360.0,580.0,490.0,1220.0,1050.0,2380.0,2060.0
2,20,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,0.0,nan,40.0,0.0,60.0,20.0,120.0,80.0,230.0,190.0
2,20,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,40.0,nan,260.0,60.0,140.0,100.0,290.0,240.0,570.0,480.0
2,20,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,80.0,10.0,430.0,360.0,580.0,490.0,1220.0,1050.0,2380.0,2060.0
2,30,MINIMAL,SMALL,False,False,2,False,1531,3,1,10.0,nan,60.0,0.0,90.0,30.0,180.0,130.0,350.0,300.0
2,30,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,60.0,nan,400.0,100.0,210.0,160.0,440.0,380.0,850.0,780.0
2,30,MINIMAL,LARGE,False,False,2,False,1531,3,3,130.0,40.0,640.0,570.0,870.0,800.0,1830.0,1740.0,3580.0,3440.0
2,30,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,10.0,nan,60.0,0.0,90.0,30.0,180.0,120.0,350.0,290.0
2,30,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,60.0,nan,400.0,90.0,210.0,150.0,440.0,360.0,850.0,720.0
2,30,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,130.0,0.0,640.0,540.0,870.0,740.0,1830.0,1580.0,3580.0,3100.0
2,30,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,10.0,nan,60.0,0.0,90.0,30.0,180.0,130.0,350.0,290.0
2,30,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,60.0,nan,400.0,100.0,210.0,150.0,440.0,360.0,850.0,720.0
2,30,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,130.0,20.0,640.0,540.0,870.0,740.0,1830.0,1580.0,3580.0,3100.0
2,40,MINIMAL,SMALL,False,False,2,False,1531,3,1,10.0,nan,90.0,0.0,120.0,40.0,250.0,170.0,470.0,400.0
2,40,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,90.0,nan,530.0,140.0,290.0,210.0,590.0,510.0,1140.0,1040.0
2,40,MINIMAL,LARGE,False,False,2,False,1531,3,3,170.0,50.0,860.0,770.0,1170.0,1070.0,2440.0,2320.0,4770.0,4590.0
2,40,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,10.0,nan,80.0,0.0,120.0,40.0,240.0,170.0,470.0,390.0
2,40,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,90.0,nan,530.0,130.0,290.0,200.0,590.0,480.0,1140.0,960.0
2,40,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,170.0,10.0,860.0,720.0,1170.0,990.0,2440.0,2100.0,4770.0,4130.0
2,40,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,10.0,nan,90.0,0.0,120.0,40.0,250.0,170.0,470.0,390.0
2,40,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,90.0,nan,530.0,130.0,290.0,200.0,590.0,480.0,1140.0,960.0
2,40,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,170.0,30.0,860.0,720.0,1170.0,990.0,2440.0,2100.0,4770.0,4130.0
2,50,MINIMAL,SMALL,False,False,2,False,1531,3,1,20.0,nan,110.0,10.0,150.0,50.0,310.0,220.0,600.0,500.0
2,50,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,110.0,nan,660.0,180.0,360.0,260.0,740.0,630.0,1430.0,1300.0
2,50,MINIMAL,LARGE,False,False,2,False,1531,3,3,220.0,70.0,1080.0,960.0,1460.0,1340.0,3060.0,2900.0,5980.0,5750.0
2,50,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,20.0,nan,110.0,0.0,150.0,50.0,300.0,210.0,590.0,490.0
2,50,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,110.0,nan,660.0,160.0,360.0,250.0,740.0,600.0,1430.0,1200.0
2,50,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,220.0,10.0,1080.0,900.0,1460.0,1240.0,3060.0,2630.0,5980.0,5170.0
2,50,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,20.0,nan,110.0,10.0,150.0,50.0,310.0,210.0,590.0,490.0
2,50,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,110.0,nan,660.0,170.0,360.0,260.0,740.0,600.0,1430.0,1200.0
2,50,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,220.0,40.0,1080.0,900.0,1460.0,1240.0,3060.0,2630.0,5980.0,5170.0
2,60,MINIMAL,SMALL,False,False,2,False,1531,3,1,20.0,nan,130.0,10.0,180.0,60.0,370.0,260.0,720.0,610.0
2,60,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,130.0,nan,800.0,210.0,430.0,320.0,880.0,760.0,1720.0,1570.0
2,60,MINIMAL,LARGE,False,False,2,False,1531,3,3,260.0,80.0,1290.0,1150.0,1750.0,1610.0,3670.0,3490.0,7190.0,6910.0
2,60,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,20.0,nan,130.0,0.0,180.0,60.0,370.0,250.0,710.0,590.0
2,60,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,130.0,nan,800.0,190.0,430.0,300.0,880.0,730.0,1720.0,1450.0
2,60,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,260.0,20.0,1290.0,1080.0,1750.0,1490.0,3670.0,3160.0,7190.0,6220.0
2,60,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,20.0,nan,130.0,10.0,180.0,60.0,370.0,260.0,710.0,590.0
2,60,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,130.0,nan,800.0,200.0,430.0,310.0,880.0,730.0,1720.0,1450.0
2,60,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,260.0,50.0,1290.0,1080.0,1750.0,1490.0,3670.0,3160.0,7190.0,6220.0
2,70,MINIMAL,SMALL,False,False,2,False,1531,3,1,30.0,nan,160.0,10.0,210.0,80.0,440.0,310.0,840.0,710.0
2,70,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,160.0,nan,930.0,250.0,510.0,370.0,1030.0,890.0,2000.0,1830.0
2,70,MINIMAL,LARGE,False,False,2,False,1531,3,3,310.0,90.0,1510.0,1350.0,2050.0,1880.0,4290.0,4070.0,8400.0,8080.0
2,70,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,30.0,nan,150.0,10.0,210.0,70.0,430.0,300.0,830.0,690.0
2,70,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,160.0,nan,930.0,230.0,510.0,350.0,1030.0,850.0,2000.0,1690.0
2,70,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,310.0,20.0,1510.0,1260.0,2050.0,1740.0,4290.0,3690.0,8400.0,7260.0
2,70,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,30.0,nan,150.0,10.0,210.0,70.0,430.0,300.0,830.0,690.0
2,70,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,160.0,nan,930.0,240.0,510.0,360.0,1030.0,850.0,2000.0,1690.0
2,70,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,310.0,60.0,1510.0,1260.0,2050.0,1740.0,4290.0,3690.0,8400.0,7260.0
2,80,MINIMAL,SMALL,False,False,2,False,1531,3,1,30.0,nan,180.0,10.0,250.0,90.0,500.0,350.0,960.0,810.0
2,80,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,180.0,nan,1070.0,290.0,580.0,420.0,1180.0,1020.0,2290.0,2090.0
2,80,MINIMAL,LARGE,False,False,2,False,1531,3,3,350.0,110.0,1720.0,1540.0,2340.0,2150.0,4900.0,4660.0,9630.0,9250.0
2,80,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,30.0,nan,170.0,10.0,240.0,80.0,490.0,340.0,950.0,790.0
2,80,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,180.0,nan,1070.0,260.0,580.0,400.0,1180.0,970.0,2290.0,1930.0
2,80,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,350.0,20.0,1720.0,1440.0,2340.0,1990.0,4900.0,4220.0,9630.0,8320.0
2,80,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,30.0,nan,180.0,10.0,240.0,80.0,500.0,350.0,950.0,790.0
2,80,ALL_CONNECT,MEDIUM,False,False,2,False,1531,4,3,180.0,nan,1070.0,270.0,580.0,410.0,1180.0,970.0,2290.0,1930.0
2,80,ALL_CONNECT,LARGE,False,False,2,False,1531,4,4,350.0,70.0,1720.0,1440.0,2340.0,1990.0,4900.0,4220.0,9630.0,8320.0
2,90,MINIMAL,SMALL,False,False,2,False,1531,3,1,30.0,nan,200.0,20.0,280.0,100.0,560.0,400.0,1080.0,910.0
2,90,MINIMAL,MEDIUM,False,False,2,False,1531,3,2,200.0,nan,1200.0,320.0,650.0,480.0,1330.0,1140.0,2580.0,2350.0
2,90,MINIMAL,LARGE,False,False,2,False,1531,3,3,390.0,120.0,1940.0,1730.0,2630.0,2420.0,5520.0,5240.0,9990.0,9990.0
2,90,CROSS_ROW,SMALL,False,False,2,False,1531,4,1,30.0,nan,200.0,10.0,270.0,90.0,550.0,380.0,1070.0,880.0
2,90,CROSS_ROW,MEDIUM,False,False,2,False,1531,4,3,200.0,nan,1200.0,290.0,650.0,450.0,1330.0,1090.0,2580.0,2170.0
2,90,CROSS_ROW,LARGE,False,False,2,False,1531,4,4,390.0,20.0,1940.0,1620.0,2630.0,2230.0,5520.0,4750.0,9990.0,9380.0
2,90,ALL_CONNECT,SMALL,False,False,2,False,1531,4,1,30.0,nan,200.0,10.0,270.0,90.0,560.0,390.0,1070.0,880.0
