EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,capacity_requirement,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,rs1_theoretical_m,rs2_theoretical_m,ra1_theoretical_m,ra2_theoretical_m,r1_bpsk_m,r2_bpsk_m,rs1_bpsk_m,rs2_bpsk_m,ra1_bpsk_m,ra2_bpsk_m,r1_qpsk_m,r2_qpsk_m,rs1_qpsk_m,rs2_qpsk_m,ra1_qpsk_m,ra2_qpsk_m,r1_16qam_m,r2_16qam_m,rs1_16qam_m,rs2_16qam_m,ra1_16qam_m,ra2_16qam_m,r1_64qam_m,r2_64qam_m,rs1_64qam_m,rs2_64qam_m,ra1_64qam_m,ra2_64qam_m
1,100,CROSS_ROW,1573076,False,False,1,False,1531,3,2,239.99999999999994,120.00000000000001,120.0,120.0,nan,nan,909.9999999999998,680.0000000000001,860.0,860.0,680.0,680.0,1209.9999999999998,980.0000000000001,1160.0,1160.0,980.0,980.0,2510.0,2220.0000000000005,2400.0,2400.0,2220.0,2220.0,4889.999999999999,4460.000000000001,4640.0,4640.0,4460.0,4460.0
1,100,CROSS_ROW,1700000,False,False,1,False,1531,3,2,249.99999999999994,130.00000000000003,130.0,130.0,nan,nan,949.9999999999998,710.0000000000001,890.0,890.0,710.0,710.0,1249.9999999999998,1030.0,1200.0,1200.0,1030.0,1030.0,2610.0,2310.0000000000005,2490.0,2490.0,2310.0,2310.0,5079.999999999999,4650.000000000001,4830.0,4830.0,4650.0,4650.0
1,100,CROSS_ROW,1826923,False,False,1,False,1531,3,2,259.99999999999994,130.00000000000003,130.0,130.0,nan,nan,979.9999999999999,740.0000000000001,920.0,920.0,740.0,740.0,1299.9999999999998,1070.0,1250.0,1250.0,1070.0,1070.0,2699.9999999999995,2400.0000000000005,2580.0,2580.0,2400.0,2400.0,5270.0,4820.000000000001,5000.0,5000.0,4820.0,4820.0
1,100,CROSS_ROW,1953846,False,False,1,False,1531,3,2,270.0,140.0,140.0,140.0,nan,nan,1019.9999999999999,770.0000000000001,950.0,950.0,770.0,770.0,1349.9999999999998,1110.0000000000002,1290.0,1290.0,1110.0,1110.0,2799.9999999999995,2490.0,2670.0,2670.0,2490.0,2490.0,5449.999999999999,4990.000000000001,5170.0,5170.0,4990.0,4990.0
1,100,CROSS_ROW,2080769,False,False,1,False,1531,3,2,280.0,150.00000000000003,150.0,150.0,nan,nan,1049.9999999999998,800.0000000000002,980.0,980.0,800.0,800.0,1389.9999999999998,1150.0000000000002,1330.0,1330.0,1150.0,1150.0,2889.9999999999995,2570.0000000000005,2750.0,2750.0,2570.0,2570.0,5619.999999999999,5160.000000000001,5340.0,5340.0,5160.0,5160.0
1,100,CROSS_ROW,2207692,False,False,1,False,1531,3,3,289.99999999999994,0.0,150.0,150.0,0.0,0.0,1080.0,830.0000000000001,1010.0,1010.0,830.0,830.0,1429.9999999999998,1190.0000000000002,1370.0,1370.0,1190.0,1190.0,2969.9999999999995,2660.0000000000005,2830.0,2830.0,2660.0,2660.0,5789.999999999999,5320.000000000001,5500.0,5500.0,5320.0,5320.0
1,100,CROSS_ROW,2334615,False,False,1,False,1531,3,3,299.99999999999994,0.0,160.0,160.0,0.0,0.0,1109.9999999999998,860.0000000000001,1040.0,1040.0,860.0,860.0,1469.9999999999998,1230.0000000000002,1410.0,1410.0,1230.0,1230.0,3059.9999999999995,2730.0000000000005,2910.0,2910.0,2730.0,2730.0,5959.999999999999,5470.000000000001,5650.0,5650.0,5470.0,5470.0
1,100,CROSS_ROW,2461538,False,False,1,False,1531,3,3,309.99999999999994,0.0,160.0,160.0,0.0,0.0,1139.9999999999998,890.0000000000002,1060.0,1060.0,890.0,890.0,1509.9999999999998,1270.0,1440.0,1440.0,1270.0,1270.0,3139.9999999999995,2810.0000000000005,2990.0,2990.0,2810.0,2810.0,6119.999999999999,5620.000000000001,5800.0,5800.0,5620.0,5620.0
1,100,CROSS_ROW,2588461,False,False,1,False,1531,3,3,309.99999999999994,10.000000000000002,170.0,170.0,10.0,10.0,1169.9999999999998,910.0000000000001,1090.0,1090.0,910.0,910.0,1549.9999999999998,1300.0000000000002,1480.0,1480.0,1300.0,1300.0,3219.9999999999995,2890.0000000000005,3060.0,3060.0,2890.0,2890.0,6269.999999999999,5770.000000000001,5950.0,5950.0,5770.0,5770.0
1,100,CROSS_ROW,2715384,False,False,1,False,1531,3,3,320.0,10.000000000000002,170.0,170.0,10.0,10.0,1199.9999999999998,940.0000000000002,1110.0,1110.0,940.0,940.0,1589.9999999999998,1340.0000000000002,1510.0,1510.0,1340.0,1340.0,3299.999999999999,2960.0000000000005,3140.0,3140.0,2960.0,2960.0,6430.0,5910.000000000001,6090.0,6090.0,5910.0,5910.0
1,100,CROSS_ROW,2842307,False,False,1,False,1531,3,3,329.99999999999994,20.000000000000004,170.0,170.0,20.0,20.0,1230.0,960.0000000000001,1140.0,1140.0,960.0,960.0,1620.0,1370.0,1550.0,1550.0,1370.0,1370.0,3369.9999999999995,3030.0000000000005,3210.0,3210.0,3030.0,3030.0,6580.0,6060.000000000001,6230.0,6230.0,6060.0,6060.0
1,100,CROSS_ROW,2969230,False,False,1,False,1531,3,3,339.99999999999994,20.000000000000004,180.0,180.0,20.0,20.0,1249.9999999999998,990.0000000000002,1160.0,1160.0,990.0,990.0,1659.9999999999998,1400.0000000000002,1580.0,1580.0,1400.0,1400.0,3449.999999999999,3100.0000000000005,3280.0,3280.0,3100.0,3100.0,6719.999999999999,6190.000000000001,6370.0,6370.0,6190.0,6190.0
1,100,CROSS_ROW,3096153,False,False,1,False,1531,3,3,339.99999999999994,20.000000000000004,180.0,180.0,20.0,20.0,1280.0,1010.0000000000001,1190.0,1190.0,1010.0,1010.0,1699.9999999999995,1440.0000000000002,1610.0,1610.0,1440.0,1440.0,3519.9999999999995,3170.0000000000005,3350.0,3350.0,3170.0,3170.0,6869.999999999999,6330.000000000001,6510.0,6510.0,6330.0,6330.0
1,100,CROSS_ROW,3223076,False,False,1,False,1531,3,3,349.99999999999994,30.000000000000004,190.0,190.0,30.0,30.0,1309.9999999999998,1030.0,1210.0,1210.0,1030.0,1030.0,1729.9999999999998,1470.0000000000002,1650.0,1650.0,1470.0,1470.0,3589.999999999999,3240.0000000000005,3420.0,3420.0,3240.0,3240.0,7009.999999999999,6460.000000000001,6640.0,6640.0,6460.0,6460.0
1,100,CROSS_ROW,3350000,False,False,1,False,1531,3,3,359.99999999999994,30.000000000000004,190.0,190.0,30.0,30.0,1330.0,1060.0000000000002,1230.0,1230.0,1060.0,1060.0,1759.9999999999998,1500.0000000000002,1680.0,1680.0,1500.0,1500.0,3659.9999999999995,3300.000000000001,3480.0,3480.0,3300.0,3300.0,7139.999999999999,6590.000000000001,6770.0,6770.0,6590.0,6590.0
1,100,CROSS_ROW,3476923,False,False,1,False,1531,3,3,369.99999999999994,30.000000000000004,200.0,200.0,30.0,30.0,1359.9999999999998,1080.0,1260.0,1260.0,1080.0,1080.0,1799.9999999999995,1530.0000000000002,1710.0,1710.0,1530.0,1530.0,3729.9999999999995,3370.0000000000005,3550.0,3550.0,3370.0,3370.0,7279.999999999998,6720.0,6890.0,6890.0,6720.0,6720.0
1,100,CROSS_ROW,3603846,False,False,1,False,1531,3,3,369.99999999999994,40.00000000000001,200.0,200.0,40.0,40.0,1379.9999999999998,1100.0000000000002,1280.0,1280.0,1100.0,1100.0,1829.9999999999998,1560.0000000000002,1740.0,1740.0,1560.0,1560.0,3799.999999999999,3430.0000000000005,3610.0,3610.0,3430.0,3430.0,7409.999999999999,6840.000000000001,7020.0,7020.0,6840.0,6840.0
1,100,CROSS_ROW,3730769,False,False,1,False,1531,3,3,379.99999999999994,40.00000000000001,200.0,200.0,40.0,40.0,1409.9999999999998,1120.0,1300.0,1300.0,1120.0,1120.0,1859.9999999999998,1590.0000000000002,1770.0,1770.0,1590.0,1590.0,3869.9999999999995,3490.0000000000005,3670.0,3670.0,3490.0,3490.0,7539.999999999999,6960.000000000001,7140.0,7140.0,6960.0,6960.0
1,100,CROSS_ROW,3857692,False,False,1,False,1531,3,3,379.99999999999994,40.00000000000001,210.0,210.0,40.0,40.0,1429.9999999999998,1150.0000000000002,1320.0,1320.0,1150.0,1150.0,1889.9999999999998,1620.0000000000002,1800.0,1800.0,1620.0,1620.0,3929.9999999999995,3560.000000000001,3730.0,3730.0,3560.0,3560.0,7669.999999999999,7080.000000000001,7260.0,7260.0,7080.0,7080.0
1,100,CROSS_ROW,3984615,False,False,1,False,1531,3,3,389.99999999999994,50.000000000000014,210.0,210.0,50.0,50.0,1449.9999999999998,1170.0,1340.0,1340.0,1170.0,1170.0,1919.9999999999995,1650.0000000000005,1830.0,1830.0,1650.0,1650.0,3999.999999999999,3620.0000000000005,3790.0,3790.0,3620.0,3620.0,7799.999999999998,7200.000000000002,7380.0,7380.0,7200.0,7200.0
1,100,CROSS_ROW,4111538,False,False,1,False,1531,3,3,399.99999999999994,50.000000000000014,210.0,210.0,50.0,50.0,1479.9999999999998,1190.0000000000002,1360.0,1360.0,1190.0,1190.0,1949.9999999999995,1680.0,1850.0,1850.0,1680.0,1680.0,4059.9999999999995,3680.0000000000005,3850.0,3850.0,3680.0,3680.0,7919.999999999999,7320.000000000002,7500.0,7500.0,7320.0,7320.0
1,100,CROSS_ROW,4238461,False,False,1,False,1531,3,3,399.99999999999994,50.000000000000014,220.0,220.0,50.0,50.0,1499.9999999999998,1210.0000000000002,1380.0,1380.0,1210.0,1210.0,1979.9999999999998,1700.0000000000005,1880.0,1880.0,1700.0,1700.0,4120.0,3730.0000000000005,3910.0,3910.0,3730.0,3730.0,8039.999999999999,7430.000000000001,7610.0,7610.0,7430.0,7430.0
1,100,CROSS_ROW,4365384,False,False,1,False,1531,3,3,409.99999999999994,60.00000000000001,220.0,220.0,60.0,60.0,1519.9999999999998,1230.0000000000002,1400.0,1400.0,1230.0,1230.0,2009.9999999999998,1730.0,1910.0,1910.0,1730.0,1730.0,4180.0,3790.0000000000005,3970.0,3970.0,3790.0,3790.0,8159.999999999999,7550.000000000002,7730.0,7730.0,7550.0,7550.0
1,100,CROSS_ROW,4492307,False,False,1,False,1531,3,3,419.99999999999994,60.00000000000001,220.0,220.0,60.0,60.0,1539.9999999999998,1250.0000000000002,1420.0,1420.0,1250.0,1250.0,2039.9999999999998,1760.0000000000002,1940.0,1940.0,1760.0,1760.0,4249.999999999999,3850.000000000001,4030.0,4030.0,3850.0,3850.0,8279.999999999998,7660.000000000001,7840.0,7840.0,7660.0,7660.0
1,100,CROSS_ROW,4619230,False,False,1,False,1531,3,3,419.99999999999994,60.00000000000001,230.0,230.0,60.0,60.0,1559.9999999999998,1270.0,1440.0,1440.0,1270.0,1270.0,2069.9999999999995,1790.0000000000002,1960.0,1960.0,1790.0,1790.0,4299.999999999999,3910.000000000001,4080.0,4080.0,3910.0,3910.0,8399.999999999998,7770.000000000002,7950.0,7950.0,7770.0,7770.0
1,100,CROSS_ROW,4746153,False,False,1,False,1531,3,3,430.0,70.0,230.0,230.0,70.0,70.0,1589.9999999999998,1290.0000000000002,1460.0,1460.0,1290.0,1290.0,2099.9999999999995,1810.0000000000002,1990.0,1990.0,1810.0,1810.0,4359.999999999999,3960.000000000001,4140.0,4140.0,3960.0,3960.0,8510.0,7880.000000000001,8060.0,8060.0,7880.0,7880.0
1,100,CROSS_ROW,4873076,False,False,1,False,1531,3,3,430.0,70.0,230.0,230.0,70.0,70.0,1609.9999999999998,1300.0000000000002,1480.0,1480.0,1300.0,1300.0,2129.9999999999995,1840.0000000000002,2020.0,2020.0,1840.0,1840.0,4420.0,4020.0000000000005,4190.0,4190.0,4020.0,4020.0,8629.999999999998,7980.000000000001,8160.0,8160.0,7980.0,7980.0
1,100,CROSS_ROW,5000000,False,False,1,False,1531,3,3,439.99999999999994,70.0,240.0,240.0,70.0,70.0,1629.9999999999998,1320.0,1500.0,1500.0,1320.0,1320.0,2160.0,1860.0000000000002,2040.0,2040.0,1860.0,1860.0,4480.0,4070.0000000000005,4250.0,4250.0,4070.0,4070.0,8740.0,8090.000000000001,8270.0,8270.0,8090.0,8090.0
1,100,ALL_CONNECT,50000,False,False,1,False,1531,4,1,40.0,40.0,nan,nan,nan,nan,160.00000000000003,0.0,160.0,160.0,0.0,0.0,220.00000000000003,60.00000000000001,220.0,220.0,60.0,60.0,460.00000000000006,290.00000000000006,460.0,460.0,290.0,290.0,870.0000000000001,690.0000000000001,870.0,870.0,690.0,690.0
1,100,ALL_CONNECT,176923,False,False,1,False,1531,4,2,80.0,0.0,nan,nan,nan,nan,310.00000000000006,140.0,310.0,310.0,140.0,140.0,410.00000000000006,240.00000000000003,410.0,410.0,240.0,240.0,840.0,660.0,840.0,840.0,660.0,660.0,1629.9999999999998,1430.0000000000002,1600.0,1600.0,1430.0,1430.0
1,100,ALL_CONNECT,303846,False,False,1,False,1531,4,2,99.99999999999999,27.95084971874737,nan,nan,nan,nan,400.0000000000001,230.00000000000003,400.0,400.0,230.0,230.0,530.0000000000001,360.00000000000006,530.0,530.0,360.0,360.0,1099.9999999999998,910.0000000000001,1090.0,1090.0,910.0,910.0,2140.0,1910.0000000000002,2090.0,2090.0,1910.0,1910.0
1,100,ALL_CONNECT,430769,False,False,1,False,1531,4,2,129.99999999999997,44.721359549995796,nan,nan,nan,nan,470.0000000000001,300.00000000000006,470.0,470.0,300.0,300.0,630.0000000000001,460.00000000000006,630.0,630.0,460.0,460.0,1309.9999999999998,1110.0000000000002,1290.0,1290.0,1110.0,1110.0,2549.9999999999995,2310.0000000000005,2480.0,2480.0,2310.0,2310.0
1,100,ALL_CONNECT,557692,False,False,1,False,1531,4,2,140.0,61.491869381244214,nan,nan,nan,nan,540.0,360.00000000000006,530.0,530.0,360.0,360.0,719.9999999999999,540.0,710.0,710.0,540.0,540.0,1489.9999999999998,1290.0000000000002,1460.0,1460.0,1290.0,1290.0,2899.9999999999995,2640.0,2820.0,2820.0,2640.0,2640.0
1,100,ALL_CONNECT,684615,False,False,1,False,1531,4,3,160.0,72.67220926874316,80.0,80.0,nan,nan,599.9999999999999,410.00000000000006,590.0,590.0,410.0,410.0,790.0000000000001,610.0,790.0,790.0,610.0,610.0,1649.9999999999995,1440.0000000000002,1620.0,1620.0,1440.0,1440.0,3219.9999999999995,2940.0000000000005,3120.0,3120.0,2940.0,2940.0
1,100,ALL_CONNECT,811538,False,False,1,False,1531,4,3,169.99999999999997,83.8525491562421,100.0,100.0,nan,nan,649.9999999999999,460.00000000000006,640.0,640.0,460.0,460.0,869.9999999999999,680.0000000000001,860.0,860.0,680.0,680.0,1799.9999999999995,1580.0000000000002,1760.0,1760.0,1580.0,1580.0,3509.9999999999995,3220.0000000000005,3400.0,3400.0,3220.0,3220.0
1,100,ALL_CONNECT,938461,False,False,1,False,1531,4,3,189.99999999999997,95.03288904374105,110.0,110.0,nan,nan,699.9999999999999,510.00000000000006,680.0,680.0,510.0,510.0,929.9999999999999,740.0000000000001,920.0,920.0,740.0,740.0,1939.9999999999998,1710.0000000000002,1890.0,1890.0,1710.0,1710.0,3769.9999999999995,3470.0000000000005,3650.0,3650.0,3470.0,3470.0
1,100,ALL_CONNECT,1065384,False,False,1,False,1531,4,3,199.99999999999997,106.21322893124001,120.0,120.0,nan,nan,749.9999999999999,550.0000000000001,730.0,730.0,550.0,550.0,989.9999999999999,800.0000000000002,980.0,980.0,800.0,800.0,2060.0,1830.0000000000005,2010.0,2010.0,1830.0,1830.0,4019.9999999999995,3710.000000000001,3890.0,3890.0,3710.0,3710.0
1,100,ALL_CONNECT,1192307,False,False,1,False,1531,4,3,209.99999999999997,111.80339887498948,130.0,130.0,nan,nan,789.9999999999999,590.0000000000001,770.0,770.0,590.0,590.0,1049.9999999999998,860.0000000000001,1030.0,1030.0,860.0,860.0,2179.9999999999995,1950.0000000000005,2120.0,2120.0,1950.0,1950.0,4249.999999999999,3930.0000000000005,4110.0,4110.0,3930.0,3930.0
1,100,ALL_CONNECT,1319230,False,False,1,False,1531,4,3,219.99999999999997,122.98373876248843,140.0,140.0,nan,nan,829.9999999999999,630.0000000000001,800.0,800.0,630.0,630.0,1099.9999999999998,910.0000000000001,1080.0,1080.0,910.0,910.0,2299.9999999999995,2060.0,2230.0,2230.0,2060.0,2060.0,4470.0,4140.000000000001,4320.0,4320.0,4140.0,4140.0
1,100,ALL_CONNECT,1446153,False,False,1,False,1531,4,4,229.99999999999997,0.0,150.0,150.0,0.0,0.0,869.9999999999999,670.0000000000001,840.0,840.0,670.0,670.0,1159.9999999999998,960.0000000000001,1130.0,1130.0,960.0,960.0,2399.9999999999995,2160.0,2340.0,2340.0,2160.0,2160.0,4679.999999999999,4340.000000000001,4520.0,4520.0,4340.0,4340.0
1,100,ALL_CONNECT,1573076,False,False,1,False,1531,4,4,239.99999999999994,0.0,160.0,160.0,0.0,0.0,909.9999999999998,700.0000000000001,880.0,880.0,700.0,700.0,1209.9999999999998,1000.0000000000002,1180.0,1180.0,1000.0,1000.0,2510.0,2260.0000000000005,2440.0,2440.0,2260.0,2260.0,4889.999999999999,4540.000000000001,4720.0,4720.0,4540.0,4540.0
1,100,ALL_CONNECT,1700000,False,False,1,False,1531,4,4,249.99999999999994,10.000000000000002,170.0,170.0,10.0,10.0,949.9999999999998,730.0000000000001,910.0,910.0,730.0,730.0,1249.9999999999998,1050.0000000000002,1230.0,1230.0,1050.0,1050.0,2610.0,2350.0000000000005,2530.0,2530.0,2350.0,2350.0,5079.999999999999,4720.000000000001,4900.0,4900.0,4720.0,4720.0
1,100,ALL_CONNECT,1826923,False,False,1,False,1531,4,4,259.99999999999994,10.000000000000002,170.0,170.0,10.0,10.0,979.9999999999999,770.0000000000001,940.0,940.0,770.0,770.0,1299.9999999999998,1090.0000000000002,1270.0,1270.0,1090.0,1090.0,2699.9999999999995,2440.0,2620.0,2620.0,2440.0,2440.0,5270.0,4900.000000000001,5080.0,5080.0,4900.0,4900.0
1,100,ALL_CONNECT,1953846,False,False,1,False,1531,4,4,270.0,20.000000000000004,180.0,180.0,20.0,20.0,1019.9999999999999,800.0000000000002,970.0,970.0,800.0,800.0,1349.9999999999998,1140.0000000000002,1310.0,1310.0,1140.0,1140.0,2799.9999999999995,2530.0000000000005,2710.0,2710.0,2530.0,2530.0,5449.999999999999,5070.000000000001,5250.0,5250.0,5070.0,5070.0
1,100,ALL_CONNECT,2080769,False,False,1,False,1531,4,4,280.0,30.000000000000004,190.0,190.0,30.0,30.0,1049.9999999999998,830.0000000000001,1000.0,1000.0,830.0,830.0,1389.9999999999998,1180.0000000000002,1350.0,1350.0,1180.0,1180.0,2889.9999999999995,2620.0000000000005,2800.0,2800.0,2620.0,2620.0,5619.999999999999,5240.000000000001,5420.0,5420.0,5240.0,5240.0
1,100,ALL_CONNECT,2207692,False,False,1,False,1531,4,4,289.99999999999994,30.000000000000004,190.0,190.0,30.0,30.0,1080.0,860.0000000000001,1030.0,1030.0,860.0,860.0,1429.9999999999998,1220.0,1390.0,1390.0,1220.0,1220.0,2969.9999999999995,2700.0000000000005,2880.0,2880.0,2700.0,2700.0,5789.999999999999,5400.000000000001,5580.0,5580.0,5400.0,5400.0
1,100,ALL_CONNECT,2334615,False,False,1,False,1531,4,4,299.99999999999994,40.00000000000001,200.0,200.0,40.0,40.0,1109.9999999999998,880.0000000000001,1060.0,1060.0,880.0,880.0,1469.9999999999998,1250.0000000000002,1430.0,1430.0,1250.0,1250.0,3059.9999999999995,2780.0000000000005,2960.0,2960.0,2780.0,2780.0,5959.999999999999,5560.000000000001,5740.0,5740.0,5560.0,5560.0
1,100,ALL_CONNECT,2461538,False,False,1,False,1531,4,4,309.99999999999994,40.00000000000001,200.0,200.0,40.0,40.0,1139.9999999999998,910.0000000000001,1090.0,1090.0,910.0,910.0,1509.9999999999998,1290.0000000000002,1470.0,1470.0,1290.0,1290.0,3139.9999999999995,2860.0000000000005,3040.0,3040.0,2860.0,2860.0,6119.999999999999,5584.5797738057245,5890.0,5890.0,5710.0,5710.0
1,100,ALL_CONNECT,2588461,False,False,1,False,1531,4,4,309.99999999999994,50.000000000000014,210.0,210.0,50.0,50.0,1169.9999999999998,940.0000000000002,1110.0,1110.0,940.0,940.0,1549.9999999999998,1330.0000000000002,1500.0,1500.0,1330.0,1330.0,3219.9999999999995,2940.0000000000005,3110.0,3110.0,2940.0,2940.0,6269.999999999999,5584.5797738057245,6040.0,6040.0,5860.0,5860.0
1,100,ALL_CONNECT,2715384,False,False,1,False,1531,4,4,320.0,50.000000000000014,210.0,210.0,50.0,50.0,1199.9999999999998,960.0000000000001,1140.0,1140.0,960.0,960.0,1589.9999999999998,1360.0000000000002,1540.0,1540.0,1360.0,1360.0,3299.999999999999,3010.0000000000005,3190.0,3190.0,3010.0,3010.0,6430.0,5584.5797738057245,6190.0,6190.0,6010.0,6010.0
1,100,ALL_CONNECT,2842307,False,False,1,False,1531,4,4,329.99999999999994,60.00000000000001,220.0,220.0,60.0,60.0,1230.0,990.0000000000002,1170.0,1170.0,990.0,990.0,1620.0,1400.0000000000002,1580.0,1580.0,1400.0,1400.0,3369.9999999999995,3080.0000000000005,3260.0,3260.0,3080.0,3080.0,6580.0,5584.5797738057245,6330.0,6330.0,6150.0,6150.0
1,100,ALL_CONNECT,2969230,False,False,1,False,1531,4,4,339.99999999999994,60.00000000000001,220.0,220.0,60.0,60.0,1249.9999999999998,1010.0000000000001,1190.0,1190.0,1010.0,1010.0,1659.9999999999998,1430.0000000000002,1610.0,1610.0,1430.0,1430.0,3449.999999999999,3150.0000000000005,3330.0,3330.0,3150.0,3150.0,6719.999999999999,5584.5797738057245,6470.0,6470.0,6290.0,6290.0
1,100,ALL_CONNECT,3096153,False,False,1,False,1531,4,4,339.99999999999994,60.00000000000001,230.0,230.0,60.0,60.0,1280.0,1040.0000000000002,1220.0,1220.0,1040.0,1040.0,1699.9999999999995,1470.0000000000002,1640.0,1640.0,1470.0,1470.0,3519.9999999999995,3220.0000000000005,3400.0,3400.0,3220.0,3220.0,6869.999999999999,5584.5797738057245,6610.0,6610.0,6430.0,6430.0
1,100,ALL_CONNECT,3223076,False,False,1,False,1531,4,4,349.99999999999994,70.0,230.0,230.0,70.0,70.0,1309.9999999999998,1060.0000000000002,1240.0,1240.0,1060.0,1060.0,1729.9999999999998,1500.0000000000002,1680.0,1680.0,1500.0,1500.0,3589.999999999999,3290.0000000000005,3470.0,3470.0,3290.0,3290.0,7009.999999999999,5584.5797738057245,6740.0,6740.0,6560.0,6560.0
1,100,ALL_CONNECT,3350000,False,False,1,False,1531,4,4,359.99999999999994,70.0,240.0,240.0,70.0,70.0,1330.0,1090.0000000000002,1260.0,1260.0,1090.0,1090.0,1759.9999999999998,1530.0000000000002,1710.0,1710.0,1530.0,1530.0,3659.9999999999995,3360.0,3540.0,3540.0,3360.0,3360.0,7139.999999999999,5584.5797738057245,6870.0,6870.0,6700.0,6700.0
1,100,ALL_CONNECT,3476923,False,False,1,False,1531,4,4,369.99999999999994,80.00000000000001,240.0,240.0,80.0,80.0,1359.9999999999998,1110.0000000000002,1290.0,1290.0,1110.0,1110.0,1799.9999999999995,1560.0000000000002,1740.0,1740.0,1560.0,1560.0,3729.9999999999995,3430.0000000000005,3600.0,3600.0,3430.0,3430.0,7279.999999999998,5584.5797738057245,7000.0,7000.0,6820.0,6820.0
1,100,ALL_CONNECT,3603846,False,False,1,False,1531,4,4,369.99999999999994,80.00000000000001,250.0,250.0,80.0,80.0,1379.9999999999998,1130.0000000000002,1310.0,1310.0,1130.0,1130.0,1829.9999999999998,1590.0000000000002,1770.0,1770.0,1590.0,1590.0,3799.999999999999,3490.0000000000005,3670.0,3670.0,3490.0,3490.0,7409.999999999999,5584.5797738057245,7130.0,7130.0,6950.0,6950.0
1,100,ALL_CONNECT,3730769,False,False,1,False,1531,4,4,379.99999999999994,80.00000000000001,250.0,250.0,80.0,80.0,1409.9999999999998,1150.0000000000002,1330.0,1330.0,1150.0,1150.0,1859.9999999999998,1620.0000000000002,1800.0,1800.0,1620.0,1620.0,3869.9999999999995,3550.000000000001,3730.0,3730.0,3550.0,3550.0,7539.999999999999,5584.5797738057245,7250.0,7250.0,7080.0,7080.0
1,100,ALL_CONNECT,3857692,False,False,1,False,1531,4,4,379.99999999999994,90.00000000000001,250.0,250.0,90.0,90.0,1429.9999999999998,1180.0000000000002,1350.0,1350.0,1180.0,1180.0,1889.9999999999998,1650.0000000000005,1830.0,1830.0,1650.0,1650.0,3929.9999999999995,3620.0000000000005,3790.0,3790.0,3620.0,3620.0,7669.999999999999,5584.5797738057245,7380.0,7380.0,7200.0,7200.0
1,100,ALL_CONNECT,3984615,False,False,1,False,1531,4,4,389.99999999999994,90.00000000000001,260.0,260.0,90.0,90.0,1449.9999999999998,1200.0000000000002,1370.0,1370.0,1200.0,1200.0,1919.9999999999995,1680.0,1860.0,1860.0,1680.0,1680.0,3999.999999999999,3680.0000000000005,3860.0,3860.0,3680.0,3680.0,7799.999999999998,5584.5797738057245,7500.0,7500.0,7320.0,7320.0
1,100,ALL_CONNECT,4111538,False,False,1,False,1531,4,4,399.99999999999994,100.00000000000003,260.0,260.0,100.0,100.0,1479.9999999999998,1220.0,1400.0,1400.0,1220.0,1220.0,1949.9999999999995,1710.0000000000002,1890.0,1890.0,1710.0,1710.0,4059.9999999999995,3740.0000000000005,3920.0,3920.0,3740.0,3740.0,7919.999999999999,5584.5797738057245,7620.0,7620.0,7440.0,7440.0
1,100,ALL_CONNECT,4238461,False,False,1,False,1531,4,4,399.99999999999994,100.00000000000003,270.0,270.0,100.0,100.0,1499.9999999999998,1240.0000000000002,1420.0,1420.0,1240.0,1240.0,1979.9999999999998,1740.0000000000002,1920.0,1920.0,1740.0,1740.0,4120.0,3800.000000000001,3980.0,3980.0,3800.0,3800.0,8039.999999999999,5584.5797738057245,7730.0,7730.0,7550.0,7550.0
1,100,ALL_CONNECT,4365384,False,False,1,False,1531,4,4,409.99999999999994,100.00000000000003,270.0,270.0,100.0,100.0,1519.9999999999998,1260.0000000000002,1440.0,1440.0,1260.0,1260.0,2009.9999999999998,1770.0000000000002,1940.0,1940.0,1770.0,1770.0,4180.0,3860.000000000001,4030.0,4030.0,3860.0,3860.0,8159.999999999999,5584.5797738057245,7850.0,7850.0,7670.0,7670.0
1,100,ALL_CONNECT,4492307,False,False,1,False,1531,4,4,419.99999999999994,110.00000000000001,270.0,270.0,110.0,110.0,1539.9999999999998,1280.0000000000002,1460.0,1460.0,1280.0,1280.0,2039.9999999999998,1790.0000000000002,1970.0,1970.0,1790.0,1790.0,4249.999999999999,3910.000000000001,4090.0,4090.0,3910.0,3910.0,8279.999999999998,5584.5797738057245,7960.0,7960.0,7780.0,7780.0
1,100,ALL_CONNECT,4619230,False,False,1,False,1531,4,4,419.99999999999994,110.00000000000001,280.0,280.0,110.0,110.0,1559.9999999999998,1300.0000000000002,1480.0,1480.0,1300.0,1300.0,2069.9999999999995,1820.0000000000002,2000.0,2000.0,1820.0,1820.0,4299.999999999999,3970.0000000000005,4150.0,4150.0,3970.0,3970.0,8399.999999999998,5584.5797738057245,8070.0,8070.0,7890.0,7890.0
1,100,ALL_CONNECT,4746153,False,False,1,False,1531,4,4,430.0,110.00000000000001,280.0,280.0,110.0,110.0,1589.9999999999998,1320.0,1500.0,1500.0,1320.0,1320.0,2099.9999999999995,1850.0000000000005,2030.0,2030.0,1850.0,1850.0,4359.999999999999,4030.0000000000005,4210.0,4210.0,4030.0,4030.0,8510.0,5584.5797738057245,8180.0,8180.0,8010.0,8010.0
