EW_JAMMER_BW_AREA_SELECTION,LINK_LENGTH_METERS,relay_connectivity_config,capacity_requirement,logging_enabled,csv_output_enabled,EW_JAMMER_ACTUAL_BW_AREA,all_drones_passed_ew_x,final_step,num_initial_susceptible_links,num_disconnected_susceptible_links,r1_theoretical_m,r2_theoretical_m,rs1_theoretical_m,rs2_theoretical_m,ra1_theoretical_m,ra2_theoretical_m,r1_bpsk_m,r2_bpsk_m,rs1_bpsk_m,rs2_bpsk_m,ra1_bpsk_m,ra2_bpsk_m,r1_qpsk_m,r2_qpsk_m,rs1_qpsk_m,rs2_qpsk_m,ra1_qpsk_m,ra2_qpsk_m,r1_16qam_m,r2_16qam_m,rs1_16qam_m,rs2_16qam_m,ra1_16qam_m,ra2_16qam_m,r1_64qam_m,r2_64qam_m,rs1_64qam_m,rs2_64qam_m,ra1_64qam_m,ra2_64qam_m
1,100,MINIMAL,1319230,False,False,1,False,1531,3,3,219.99999999999997,10.000000000000002,220.0,219.99999999999997,219.99999999999997,10.0,829.9999999999999,640.0000000000001,830.0,829.9999999999999,829.9999999999999,640.0,1100.0000000000002,920.0000000000001,1100.0000000000002,1100.0,1100.0000000000002,920.0,2299.9999999999995,2080.0000000000005,2300.0,2299.9999999999995,2299.9999999999995,2080.0,4470.0,4190.000000000001,4470.0,4470.0,4470.0,4190.0
1,100,MINIMAL,1446153,False,False,1,False,1531,3,3,229.99999999999997,20.000000000000004,230.0,229.99999999999997,229.99999999999997,20.0,869.9999999999999,680.0000000000001,870.0,869.9999999999999,869.9999999999999,680.0,1159.9999999999998,970.0000000000001,1160.0,1159.9999999999998,1159.9999999999998,970.0,2399.9999999999995,2190.0,2400.0,2399.9999999999995,2399.9999999999995,2190.0,4679.999999999999,4400.000000000001,4680.0,4679.999999999999,4679.999999999999,4400.0
1,100,MINIMAL,1573076,False,False,1,False,1531,3,3,239.99999999999994,30.000000000000004,240.0,239.99999999999994,239.99999999999994,30.0,909.9999999999998,720.0000000000001,910.0,909.9999999999998,909.9999999999998,720.0,1209.9999999999998,1020.0000000000001,1210.0,1209.9999999999998,1209.9999999999998,1020.0,2510.0,2290.0,2510.0,2510.0,2510.0,2290.0,4889.999999999999,4590.000000000001,4890.0,4889.999999999999,4889.999999999999,4590.0
1,100,MINIMAL,1700000,False,False,1,False,1531,3,3,249.99999999999994,30.000000000000004,250.0,249.99999999999994,249.99999999999994,30.0,949.9999999999998,750.0000000000001,950.0,949.9999999999998,949.9999999999998,750.0,1249.9999999999998,1070.0,1250.0,1249.9999999999998,1249.9999999999998,1070.0,2610.0,2380.0000000000005,2610.0,2610.0,2610.0,2380.0,5079.999999999999,4780.0,5080.0,5079.999999999999,5079.999999999999,4780.0
1,100,MINIMAL,1826923,False,False,1,False,1531,3,3,259.99999999999994,40.00000000000001,260.0,259.99999999999994,259.99999999999994,40.0,979.9999999999999,780.0000000000001,980.0,979.9999999999999,979.9999999999999,780.0,1299.9999999999998,1110.0000000000002,1300.0,1299.9999999999998,1299.9999999999998,1110.0,2699.9999999999995,2480.0000000000005,2700.0,2699.9999999999995,2699.9999999999995,2480.0,5270.0,4960.000000000001,5270.0,5270.0,5270.0,4960.0
1,100,MINIMAL,1953846,False,False,1,False,1531,3,3,270.0,50.000000000000014,270.0,270.0,270.0,50.0,1019.9999999999999,810.0000000000001,1020.0,1019.9999999999999,1019.9999999999999,810.0,1349.9999999999998,1150.0000000000002,1350.0,1349.9999999999998,1349.9999999999998,1150.0,2799.9999999999995,2570.0000000000005,2800.0,2799.9999999999995,2799.9999999999995,2570.0,5449.999999999999,5140.000000000001,5450.0,5449.999999999999,5449.999999999999,5140.0
1,100,MINIMAL,2080769,False,False,1,False,1531,3,3,280.0,50.000000000000014,280.0,280.0,280.0,50.0,1049.9999999999998,850.0000000000002,1050.0,1049.9999999999998,1049.9999999999998,850.0,1389.9999999999998,1200.0000000000002,1390.0,1389.9999999999998,1389.9999999999998,1200.0,2889.9999999999995,2650.0000000000005,2890.0,2889.9999999999995,2889.9999999999995,2650.0,5619.999999999999,5310.000000000001,5620.0,5619.999999999999,5619.999999999999,5310.0
1,100,MINIMAL,2207692,False,False,1,False,1531,3,3,289.99999999999994,60.00000000000001,290.0,289.99999999999994,289.99999999999994,60.0,1080.0,870.0000000000001,1080.0,1080.0,1080.0,870.0,1429.9999999999998,1240.0000000000002,1430.0,1429.9999999999998,1429.9999999999998,1240.0,2969.9999999999995,2740.0,2970.0,2969.9999999999995,2969.9999999999995,2740.0,5789.999999999999,5470.000000000001,5790.0,5789.999999999999,5789.999999999999,5470.0
1,100,MINIMAL,2334615,False,False,1,False,1531,3,3,299.99999999999994,70.0,300.0,299.99999999999994,299.99999999999994,70.0,1109.9999999999998,900.0000000000002,1110.0,1109.9999999999998,1109.9999999999998,900.0,1469.9999999999998,1270.0,1470.0,1469.9999999999998,1469.9999999999998,1270.0,3059.9999999999995,2820.0000000000005,3060.0,3059.9999999999995,3059.9999999999995,2820.0,5959.999999999999,5630.000000000001,5960.0,5959.999999999999,5959.999999999999,5630.0
1,100,MINIMAL,2461538,False,False,1,False,1531,3,3,309.99999999999994,70.0,310.0,309.99999999999994,309.99999999999994,70.0,1139.9999999999998,930.0000000000001,1140.0,1139.9999999999998,1139.9999999999998,930.0,1509.9999999999998,1310.0000000000002,1510.0,1509.9999999999998,1509.9999999999998,1310.0,3139.9999999999995,2900.0000000000005,3140.0,3139.9999999999995,3139.9999999999995,2900.0,6119.999999999999,5790.000000000001,6120.0,6119.999999999999,6119.999999999999,5790.0
1,100,MINIMAL,2588461,False,False,1,False,1531,3,3,309.99999999999994,80.00000000000001,310.0,309.99999999999994,309.99999999999994,80.0,1169.9999999999998,960.0000000000001,1170.0,1169.9999999999998,1169.9999999999998,960.0,1549.9999999999998,1350.0000000000002,1550.0,1549.9999999999998,1549.9999999999998,1350.0,3219.9999999999995,2970.0000000000005,3220.0,3219.9999999999995,3219.9999999999995,2970.0,6269.999999999999,5940.000000000001,6270.0,6269.999999999999,6269.999999999999,5940.0
1,100,MINIMAL,2715384,False,False,1,False,1531,3,3,320.0,80.00000000000001,320.0,320.0,320.0,80.0,1199.9999999999998,990.0000000000002,1200.0,1199.9999999999998,1199.9999999999998,990.0,1589.9999999999998,1390.0000000000002,1590.0,1589.9999999999998,1589.9999999999998,1390.0,3299.999999999999,3050.0000000000005,3300.0,3299.999999999999,3299.999999999999,3050.0,6430.0,6090.000000000001,6430.0,6430.0,6430.0,6090.0
1,100,MINIMAL,2842307,False,False,1,False,1531,3,3,329.99999999999994,90.00000000000001,330.0,329.99999999999994,329.99999999999994,90.0,1230.0,1010.0000000000001,1230.0,1230.0,1230.0,1010.0,1620.0,1420.0000000000002,1620.0,1620.0,1620.0,1420.0,3369.9999999999995,3120.0000000000005,3370.0,3369.9999999999995,3369.9999999999995,3120.0,6580.0,6230.000000000001,6580.0,6580.0,6580.0,6230.0
1,100,MINIMAL,2969230,False,False,1,False,1531,3,3,339.99999999999994,90.00000000000001,340.0,339.99999999999994,339.99999999999994,90.0,1249.9999999999998,1040.0000000000002,1250.0,1249.9999999999998,1249.9999999999998,1040.0,1659.9999999999998,1460.0000000000002,1660.0,1659.9999999999998,1659.9999999999998,1460.0,3449.999999999999,3200.000000000001,3450.0,3449.999999999999,3449.999999999999,3200.0,6719.999999999999,6370.000000000001,6720.0,6719.999999999999,6719.999999999999,6370.0
1,100,MINIMAL,3096153,False,False,1,False,1531,3,3,339.99999999999994,100.00000000000003,340.0,339.99999999999994,339.99999999999994,100.0,1280.0,1060.0000000000002,1280.0,1280.0,1280.0,1060.0,1699.9999999999995,1490.0000000000002,1700.0,1699.9999999999995,1699.9999999999995,1490.0,3519.9999999999995,3270.0000000000005,3520.0,3519.9999999999995,3519.9999999999995,3270.0,6869.999999999999,6510.000000000001,6870.0,6869.999999999999,6869.999999999999,6510.0
1,100,MINIMAL,3223076,False,False,1,False,1531,3,3,349.99999999999994,100.00000000000003,350.0,349.99999999999994,349.99999999999994,100.0,1309.9999999999998,1090.0000000000002,1310.0,1309.9999999999998,1309.9999999999998,1090.0,1729.9999999999998,1520.0000000000002,1730.0,1729.9999999999998,1729.9999999999998,1520.0,3589.999999999999,3340.0000000000005,3590.0,3589.999999999999,3589.999999999999,3340.0,7009.999999999999,6650.000000000002,7010.0,7009.999999999999,7009.999999999999,6650.0
1,100,MINIMAL,3350000,False,False,1,False,1531,3,3,359.99999999999994,110.00000000000001,360.0,359.99999999999994,359.99999999999994,110.0,1330.0,1110.0000000000002,1330.0,1330.0,1330.0,1110.0,1759.9999999999998,1550.0000000000002,1760.0,1759.9999999999998,1759.9999999999998,1550.0,3659.9999999999995,3400.000000000001,3660.0,3659.9999999999995,3659.9999999999995,3400.0,7139.999999999999,6780.000000000001,7140.0,7139.999999999999,7139.999999999999,6780.0
1,100,MINIMAL,3476923,False,False,1,False,1531,3,3,369.99999999999994,110.00000000000001,370.0,369.99999999999994,369.99999999999994,110.0,1359.9999999999998,1130.0000000000002,1360.0,1359.9999999999998,1359.9999999999998,1130.0,1799.9999999999995,1590.0000000000002,1800.0,1799.9999999999995,1799.9999999999995,1590.0,3729.9999999999995,3470.0000000000005,3730.0,3729.9999999999995,3729.9999999999995,3470.0,7279.999999999998,6910.000000000001,7280.0,7279.999999999998,7279.999999999998,6910.0
1,100,MINIMAL,3603846,False,False,1,False,1531,3,3,369.99999999999994,120.00000000000001,370.0,369.99999999999994,369.99999999999994,120.0,1379.9999999999998,1160.0000000000002,1380.0,1379.9999999999998,1379.9999999999998,1160.0,1829.9999999999998,1620.0000000000002,1830.0,1829.9999999999998,1829.9999999999998,1620.0,3799.999999999999,3540.0000000000005,3800.0,3799.999999999999,3799.999999999999,3540.0,7409.999999999999,7040.000000000001,7410.0,7409.999999999999,7409.999999999999,7040.0
1,100,MINIMAL,3730769,False,False,1,False,1531,3,3,379.99999999999994,120.00000000000001,380.0,379.99999999999994,379.99999999999994,120.0,1409.9999999999998,1180.0000000000002,1410.0,1409.9999999999998,1409.9999999999998,1180.0,1859.9999999999998,1650.0000000000005,1860.0,1859.9999999999998,1859.9999999999998,1650.0,3869.9999999999995,3600.000000000001,3870.0,3869.9999999999995,3869.9999999999995,3600.0,7539.999999999999,7160.000000000001,7540.0,7539.999999999999,7539.999999999999,7160.0
1,100,MINIMAL,3857692,False,False,1,False,1531,3,3,379.99999999999994,130.00000000000003,380.0,379.99999999999994,379.99999999999994,130.0,1429.9999999999998,1200.0000000000002,1430.0,1429.9999999999998,1429.9999999999998,1200.0,1889.9999999999998,1680.0,1890.0,1889.9999999999998,1889.9999999999998,1680.0,3929.9999999999995,3660.000000000001,3930.0,3929.9999999999995,3929.9999999999995,3660.0,7669.999999999999,7290.000000000001,7670.0,7669.999999999999,7669.999999999999,7290.0
1,100,MINIMAL,3984615,False,False,1,False,1531,3,3,389.99999999999994,130.00000000000003,390.0,389.99999999999994,389.99999999999994,130.0,1449.9999999999998,1220.0,1450.0,1449.9999999999998,1449.9999999999998,1220.0,1919.9999999999995,1710.0000000000002,1920.0,1919.9999999999995,1919.9999999999995,1710.0,3999.999999999999,3730.0000000000005,4000.0,3999.999999999999,3999.999999999999,3730.0,7799.999999999998,7410.000000000001,7800.0,7799.999999999998,7799.999999999998,7410.0
1,100,MINIMAL,4111538,False,False,1,False,1531,3,3,399.99999999999994,140.0,400.0,399.99999999999994,399.99999999999994,140.0,1479.9999999999998,1250.0000000000002,1480.0,1479.9999999999998,1479.9999999999998,1250.0,1949.9999999999995,1740.0000000000002,1950.0,1949.9999999999995,1949.9999999999995,1740.0,4059.9999999999995,3790.0000000000005,4060.0,4059.9999999999995,4059.9999999999995,3790.0,7919.999999999999,7530.000000000001,7920.0,7919.999999999999,7919.999999999999,7530.0
1,100,MINIMAL,4238461,False,False,1,False,1531,3,3,399.99999999999994,140.0,400.0,399.99999999999994,399.99999999999994,140.0,1499.9999999999998,1270.0,1500.0,1499.9999999999998,1499.9999999999998,1270.0,1979.9999999999998,1770.0000000000002,1980.0,1979.9999999999998,1979.9999999999998,1770.0,4120.0,3850.000000000001,4120.0,4120.0,4120.0,3850.0,8039.999999999999,7650.000000000002,8040.0,8039.999999999999,8039.999999999999,7650.0
1,100,MINIMAL,4365384,False,False,1,False,1531,3,3,409.99999999999994,140.0,410.0,409.99999999999994,409.99999999999994,140.0,1519.9999999999998,1290.0000000000002,1520.0,1519.9999999999998,1519.9999999999998,1290.0,2009.9999999999998,1790.0000000000002,2010.0,2009.9999999999998,2009.9999999999998,1790.0,4180.0,3910.000000000001,4180.0,4180.0,4180.0,3910.0,8159.999999999999,7760.000000000001,8160.0,8159.999999999999,8159.999999999999,7760.0
1,100,MINIMAL,4492307,False,False,1,False,1531,3,3,419.99999999999994,150.00000000000003,420.0,419.99999999999994,419.99999999999994,150.0,1539.9999999999998,1310.0000000000002,1540.0,1539.9999999999998,1539.9999999999998,1310.0,2039.9999999999998,1820.0000000000002,2040.0,2039.9999999999998,2039.9999999999998,1820.0,4249.999999999999,3970.0000000000005,4250.0,4249.999999999999,4249.999999999999,3970.0,8279.999999999998,7880.000000000001,8280.0,8279.999999999998,8279.999999999998,7880.0
1,100,MINIMAL,4619230,False,False,1,False,1531,3,3,419.99999999999994,150.00000000000003,420.0,419.99999999999994,419.99999999999994,150.0,1559.9999999999998,1330.0000000000002,1560.0,1559.9999999999998,1559.9999999999998,1330.0,2069.9999999999995,1850.0000000000005,2070.0,2069.9999999999995,2069.9999999999995,1850.0,4299.999999999999,4020.0000000000005,4300.0,4299.999999999999,4299.999999999999,4020.0,8399.999999999998,7990.000000000001,8400.0,8399.999999999998,8399.999999999998,7990.0
1,100,MINIMAL,4746153,False,False,1,False,1531,3,3,430.0,160.00000000000003,430.0,430.0,430.0,160.0,1589.9999999999998,1350.0000000000002,1590.0,1589.9999999999998,1589.9999999999998,1350.0,2099.9999999999995,1880.0000000000005,2100.0,2099.9999999999995,2099.9999999999995,1880.0,4359.999999999999,4080.0000000000005,4360.0,4359.999999999999,4359.999999999999,4080.0,8510.0,8100.000000000002,8510.0,8510.0,8510.0,8100.0
1,100,MINIMAL,4873076,False,False,1,False,1531,3,3,430.0,160.00000000000003,430.0,430.0,430.0,160.0,1609.9999999999998,1370.0,1610.0,1609.9999999999998,1609.9999999999998,1370.0,2129.9999999999995,1900.0000000000005,2130.0,2129.9999999999995,2129.9999999999995,1900.0,4420.0,4140.000000000001,4420.0,4420.0,4420.0,4140.0,8629.999999999998,8210.0,8630.0,8629.999999999998,8629.999999999998,8210.0
1,100,MINIMAL,5000000,False,False,1,False,1531,3,3,439.99999999999994,160.00000000000003,440.0,439.99999999999994,439.99999999999994,160.0,1629.9999999999998,1390.0000000000002,1630.0,1629.9999999999998,1629.9999999999998,1390.0,2160.0,1930.0000000000005,2160.0,2160.0,2160.0,1930.0,4480.0,4190.000000000001,4480.0,4480.0,4480.0,4190.0,8740.0,8320.000000000002,8740.0,8740.0,8740.0,8320.0
1,100,CROSS_ROW,50000,False,False,1,False,1531,3,1,40.0,40.0,40.0,40.0,40.0,40.0,160.00000000000003,0.0,160.00000000000003,160.0,160.00000000000003,0.0,220.00000000000003,60.00000000000001,220.00000000000003,220.0,220.00000000000003,60.0,450.0000000000001,280.0,450.0000000000001,450.0,450.0000000000001,280.0,869.9999999999999,680.0000000000001,869.9999999999999,850.0,869.9999999999999,680.0
1,100,CROSS_ROW,176923,False,False,1,False,1531,3,1,80.0,80.0,80.0,80.0,80.0,80.0,300.00000000000006,130.00000000000003,300.00000000000006,300.0,300.00000000000006,130.0,410.00000000000006,230.00000000000003,410.00000000000006,410.0,410.00000000000006,230.0,839.9999999999999,650.0000000000001,839.9999999999999,830.0,839.9999999999999,650.0,1629.9999999999998,1400.0000000000002,1629.9999999999998,1580.0,1629.9999999999998,1400.0
1,100,CROSS_ROW,303846,False,False,1,False,1531,3,1,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,99.99999999999999,399.99999999999994,220.00000000000003,399.99999999999994,390.0,399.99999999999994,220.0,530.0000000000001,350.00000000000006,530.0000000000001,530.0,530.0000000000001,350.0,1099.9999999999998,900.0000000000002,1099.9999999999998,1070.0,1099.9999999999998,900.0,2140.0,1880.0000000000005,2140.0,2060.0,2140.0,1880.0
1,100,CROSS_ROW,430769,False,False,1,False,1531,3,1,129.99999999999997,129.99999999999997,129.99999999999997,129.99999999999997,129.99999999999997,129.99999999999997,469.99999999999994,290.00000000000006,469.99999999999994,460.0,469.99999999999994,290.0,629.9999999999999,450.0000000000001,629.9999999999999,620.0,629.9999999999999,450.0,1309.9999999999998,1090.0000000000002,1309.9999999999998,1270.0,1309.9999999999998,1090.0,2549.9999999999995,2270.0000000000005,2549.9999999999995,2440.0,2549.9999999999995,2270.0
1,100,CROSS_ROW,557692,False,False,1,False,1531,3,1,140.0,140.0,140.0,140.0,140.0,140.0,540.0,350.00000000000006,540.0,520.0,540.0,350.0,719.9999999999999,530.0000000000001,719.9999999999999,700.0,719.9999999999999,530.0,1489.9999999999998,1260.0000000000002,1489.9999999999998,1440.0,1489.9999999999998,1260.0,2899.9999999999995,2600.0000000000005,2899.9999999999995,2780.0,2899.9999999999995,2600.0
1,100,CROSS_ROW,684615,False,False,1,False,1531,3,1,160.0,160.0,160.0,160.0,160.0,160.0,599.9999999999999,400.0000000000001,599.9999999999999,570.0,599.9999999999999,400.0,789.9999999999999,600.0000000000001,789.9999999999999,780.0,789.9999999999999,600.0,1649.9999999999995,1420.0000000000002,1649.9999999999995,1590.0,1649.9999999999995,1420.0,3219.9999999999995,2900.0000000000005,3219.9999999999995,3070.0,3219.9999999999995,2900.0
1,100,CROSS_ROW,811538,False,False,1,False,1531,3,1,169.99999999999997,169.99999999999997,169.99999999999997,169.99999999999997,169.99999999999997,169.99999999999997,649.9999999999999,450.0000000000001,649.9999999999999,620.0,649.9999999999999,450.0,869.9999999999999,670.0000000000001,869.9999999999999,840.0,869.9999999999999,670.0,1799.9999999999995,1550.0000000000002,1799.9999999999995,1730.0,1799.9999999999995,1550.0,3509.9999999999995,3160.0000000000005,3509.9999999999995,3340.0,3509.9999999999995,3160.0
1,100,CROSS_ROW,938461,False,False,1,False,1531,3,2,189.99999999999997,70.0,189.99999999999997,70.0,189.99999999999997,189.99999999999997,699.9999999999999,490.00000000000006,699.9999999999999,670.0,699.9999999999999,490.0,929.9999999999999,730.0000000000001,929.9999999999999,900.0,929.9999999999999,730.0,1939.9999999999998,1680.0,1939.9999999999998,1860.0,1939.9999999999998,1680.0,3769.9999999999995,3410.0,3769.9999999999995,3590.0,3769.9999999999995,3410.0
1,100,CROSS_ROW,1065384,False,False,1,False,1531,3,2,199.99999999999997,80.00000000000001,199.99999999999997,80.0,199.99999999999997,199.99999999999997,749.9999999999999,530.0000000000001,749.9999999999999,710.0,749.9999999999999,530.0,989.9999999999999,780.0000000000001,989.9999999999999,960.0,989.9999999999999,780.0,2060.0,1800.0000000000005,2060.0,1980.0,2060.0,1800.0,4019.9999999999995,3650.000000000001,4019.9999999999995,3830.0,4019.9999999999995,3650.0
1,100,CROSS_ROW,1192307,False,False,1,False,1531,3,2,209.99999999999997,100.00000000000003,209.99999999999997,100.0,209.99999999999997,209.99999999999997,789.9999999999999,570.0000000000001,789.9999999999999,750.0,789.9999999999999,570.0,1049.9999999999998,840.0,1049.9999999999998,1010.0,1049.9999999999998,840.0,2179.9999999999995,1910.0000000000002,2179.9999999999995,2090.0,2179.9999999999995,1910.0,4249.999999999999,3870.0000000000005,4249.999999999999,4050.0,4249.999999999999,3870.0
1,100,CROSS_ROW,1319230,False,False,1,False,1531,3,2,219.99999999999997,100.00000000000003,219.99999999999997,100.0,219.99999999999997,219.99999999999997,829.9999999999999,610.0,829.9999999999999,790.0,829.9999999999999,610.0,1099.9999999999998,890.0000000000002,1099.9999999999998,1060.0,1099.9999999999998,890.0,2299.9999999999995,2020.0000000000002,2299.9999999999995,2200.0,2299.9999999999995,2020.0,4470.0,4080.0000000000005,4470.0,4250.0,4470.0,4080.0
1,100,CROSS_ROW,1446153,False,False,1,False,1531,3,2,229.99999999999997,110.00000000000001,229.99999999999997,110.0,229.99999999999997,229.99999999999997,869.9999999999999,650.0000000000001,869.9999999999999,820.0,869.9999999999999,650.0,1159.9999999999998,940.0000000000002,1159.9999999999998,1110.0,1159.9999999999998,940.0,2399.9999999999995,2120.0000000000005,2399.9999999999995,2300.0,2399.9999999999995,2120.0,4679.999999999999,4270.0,4679.999999999999,4450.0,4679.999999999999,4270.0
1,100,CROSS_ROW,1573076,False,False,1,False,1531,3,2,239.99999999999994,120.00000000000001,239.99999999999994,120.0,239.99999999999994,239.99999999999994,909.9999999999998,680.0000000000001,909.9999999999998,860.0,909.9999999999998,680.0,1209.9999999999998,980.0000000000001,1209.9999999999998,1160.0,1209.9999999999998,980.0,2510.0,2220.0000000000005,2510.0,2400.0,2510.0,2220.0,4889.999999999999,4460.000000000001,4889.999999999999,4640.0,4889.999999999999,4460.0
1,100,CROSS_ROW,1700000,False,False,1,False,1531,3,2,249.99999999999994,130.00000000000003,249.99999999999994,130.0,249.99999999999994,249.99999999999994,949.9999999999998,710.0000000000001,949.9999999999998,890.0,949.9999999999998,710.0,1249.9999999999998,1030.0,1249.9999999999998,1200.0,1249.9999999999998,1030.0,2610.0,2310.0000000000005,2610.0,2490.0,2610.0,2310.0,5079.999999999999,4650.000000000001,5079.999999999999,4830.0,5079.999999999999,4650.0
1,100,CROSS_ROW,1826923,False,False,1,False,1531,3,2,259.99999999999994,130.00000000000003,259.99999999999994,130.0,259.99999999999994,259.99999999999994,979.9999999999999,740.0000000000001,979.9999999999999,920.0,979.9999999999999,740.0,1299.9999999999998,1070.0,1299.9999999999998,1250.0,1299.9999999999998,1070.0,2699.9999999999995,2400.0000000000005,2699.9999999999995,2580.0,2699.9999999999995,2400.0,5270.0,4820.000000000001,5270.0,5000.0,5270.0,4820.0
1,100,CROSS_ROW,1953846,False,False,1,False,1531,3,2,270.0,140.0,270.0,140.0,270.0,270.0,1019.9999999999999,770.0000000000001,1019.9999999999999,950.0,1019.9999999999999,770.0,1349.9999999999998,1110.0000000000002,1349.9999999999998,1290.0,1349.9999999999998,1110.0,2799.9999999999995,2490.0,2799.9999999999995,2670.0,2799.9999999999995,2490.0,5449.999999999999,4990.000000000001,5449.999999999999,5170.0,5449.999999999999,4990.0
