Parameter,Value
network_capacity_type,MEDIUM
LINK_LENGTH_METERS,250.0
relay_connectivity_config,ALL_CONNECT
ew_location,"(10000.0, 0.0)"
ew_power_W,100.0
BANDWIDTH_MHZ_RANGE,"(400, 1200)"
EW_JAMMER_BW_AREA_SELECTION,random
start_point,"(0.0, 0.0)"
end_point,"(10000.0, 0.0)"
step_size_m,10.0
max_steps,1000
logging_enabled,True
csv_output_enabled,True
csv_filename,swarm_simulation_log_v4.csv
EW_JAMMER_ACTUAL_BW_AREA,2

step,leader_pos_x,leader_pos_y,connected_drones_count,edge_u,edge_v,is_active,current_capacity,required_safety_capacity,bw_area,is_ew_susceptible
3,30.0,0.0,13,R1,R3,True,4788605.451090941,500000.0,2,True
3,30.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
3,30.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
3,30.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
4,40.0,0.0,13,S1,R1,True,4594849.242696459,375000.0,2,True
4,40.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
4,40.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
4,40.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
4,40.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
4,40.0,0.0,13,R2,M1,True,4610401.632728797,1000000.0,2,True
4,40.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
4,40.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
4,40.0,0.0,13,R3,A1,True,4657803.7019822495,375000.0,2,True
4,40.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
4,40.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
4,40.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
4,40.0,0.0,13,R1,R3,True,4787207.515564701,500000.0,2,True
4,40.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
4,40.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
4,40.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
5,50.0,0.0,13,S1,R1,True,4593417.308762953,375000.0,2,True
5,50.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
5,50.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
5,50.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
5,50.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
5,50.0,0.0,13,R2,M1,True,4608985.657976492,1000000.0,2,True
5,50.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
5,50.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
5,50.0,0.0,13,R3,A1,True,4656437.21857218,375000.0,2,True
5,50.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
5,50.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
5,50.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
5,50.0,0.0,13,R1,R3,True,4785808.135652938,500000.0,2,True
5,50.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
5,50.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
5,50.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
6,60.0,0.0,13,S1,R1,True,4591983.864245042,375000.0,2,True
6,60.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
6,60.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
6,60.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
6,60.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
6,60.0,0.0,13,R2,M1,True,4607568.203367436,1000000.0,2,True
6,60.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
6,60.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
6,60.0,0.0,13,R3,A1,True,4655069.352368384,375000.0,2,True
6,60.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
6,60.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
6,60.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
6,60.0,0.0,13,R1,R3,True,4784407.308553253,500000.0,2,True
6,60.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
6,60.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
6,60.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
7,70.0,0.0,13,S1,R1,True,4590548.906143791,375000.0,2,True
7,70.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
7,70.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
7,70.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
7,70.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
7,70.0,0.0,13,R2,M1,True,4606149.26599286,1000000.0,2,True
7,70.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
7,70.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
7,70.0,0.0,13,R3,A1,True,4653700.100752263,375000.0,2,True
7,70.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
7,70.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
7,70.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
7,70.0,0.0,13,R1,R3,True,4783005.031454946,500000.0,2,True
7,70.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
7,70.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
7,70.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
8,80.0,0.0,13,S1,R1,True,4589112.431451188,375000.0,2,True
8,80.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
8,80.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
8,80.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
8,80.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
8,80.0,0.0,13,R2,M1,True,4604728.842935289,1000000.0,2,True
8,80.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
8,80.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
8,80.0,0.0,13,R3,A1,True,4652329.461097654,375000.0,2,True
8,80.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
8,80.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
8,80.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
8,80.0,0.0,13,R1,R3,True,4781601.301538993,500000.0,2,True
8,80.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
8,80.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
8,80.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
9,90.0,0.0,13,S1,R1,True,4587674.437150111,375000.0,2,True
9,90.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
9,90.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
9,90.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
9,90.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
9,90.0,0.0,13,R2,M1,True,4603306.931268472,1000000.0,2,True
9,90.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
9,90.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
9,90.0,0.0,13,R3,A1,True,4650957.430770814,375000.0,2,True
9,90.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
9,90.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
9,90.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
9,90.0,0.0,13,R1,R3,True,4780196.115978009,500000.0,2,True
9,90.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
9,90.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
9,90.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
10,100.0,0.0,13,S1,R1,True,4586234.920214299,375000.0,2,True
10,100.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
10,100.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
10,100.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
10,100.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
10,100.0,0.0,13,R2,M1,True,4601883.528057399,1000000.0,2,True
10,100.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
10,100.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
10,100.0,0.0,13,R3,A1,True,4649584.007130367,375000.0,2,True
10,100.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
10,100.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
10,100.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
10,100.0,0.0,13,R1,R3,True,4778789.47193622,500000.0,2,True
10,100.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
10,100.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
10,100.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
11,110.0,0.0,13,S1,R1,True,4584793.8776083,375000.0,2,True
11,110.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
11,110.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
11,110.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
11,110.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
11,110.0,0.0,13,R2,M1,True,4600458.630358221,1000000.0,2,True
11,110.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
11,110.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
11,110.0,0.0,13,R3,A1,True,4648209.187527292,375000.0,2,True
11,110.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
11,110.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
11,110.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
11,110.0,0.0,13,R1,R3,True,4777381.366569431,500000.0,2,True
11,110.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
11,110.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
11,110.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
12,120.0,0.0,13,S1,R1,True,4583351.306287453,375000.0,2,True
12,120.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
12,120.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
12,120.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
12,120.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
12,120.0,0.0,13,R2,M1,True,4599032.235218218,1000000.0,2,True
12,120.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
12,120.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
12,120.0,0.0,13,R3,A1,True,4646832.969304888,375000.0,2,True
12,120.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
12,120.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
12,120.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
12,120.0,0.0,13,R1,R3,True,4775971.797024974,500000.0,2,True
12,120.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
12,120.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
12,120.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
13,130.0,0.0,13,S1,R1,True,4581907.203197828,375000.0,2,True
13,130.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
13,130.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
13,130.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
13,130.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
13,130.0,0.0,13,R2,M1,True,4597604.339675787,1000000.0,2,True
13,130.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
13,130.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
13,130.0,0.0,13,R3,A1,True,4645455.349798752,375000.0,2,True
13,130.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
13,130.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
13,130.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
13,130.0,0.0,13,R1,R3,True,4774560.760441701,500000.0,2,True
13,130.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
13,130.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
13,130.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
14,140.0,0.0,13,S1,R1,True,4580461.565276207,375000.0,2,True
14,140.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
14,140.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
14,140.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
14,140.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
14,140.0,0.0,13,R2,M1,True,4596174.940760397,1000000.0,2,True
14,140.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
14,140.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
14,140.0,0.0,13,R3,A1,True,4644076.326336733,375000.0,2,True
14,140.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
14,140.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
14,140.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
14,140.0,0.0,13,R1,R3,True,4773148.253949929,500000.0,2,True
14,140.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
14,140.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
14,140.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
15,150.0,0.0,13,S1,R1,True,4579014.38945005,375000.0,2,True
15,150.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
15,150.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
15,150.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
15,150.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
15,150.0,0.0,13,R2,M1,True,4594744.035492537,1000000.0,2,True
15,150.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
15,150.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
15,150.0,0.0,13,R3,A1,True,4642695.89623892,375000.0,2,True
15,150.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
15,150.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
15,150.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
15,150.0,0.0,13,R1,R3,True,4771734.274671424,500000.0,2,True
15,150.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
15,150.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
15,150.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
16,160.0,0.0,13,S1,R1,True,4577565.672637419,375000.0,2,True
16,160.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
16,160.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
16,160.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
16,160.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
16,160.0,0.0,13,R2,M1,True,4593311.620883702,1000000.0,2,True
16,160.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
16,160.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
16,160.0,0.0,13,R3,A1,True,4641314.05681759,375000.0,2,True
16,160.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
16,160.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
16,160.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
16,160.0,0.0,13,R1,R3,True,4770318.819719348,500000.0,2,True
16,160.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
16,160.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
16,160.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
17,170.0,0.0,13,S1,R1,True,4576115.411746992,375000.0,2,True
17,170.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
17,170.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
17,170.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
17,170.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
17,170.0,0.0,13,R2,M1,True,4591877.693936351,1000000.0,2,True
17,170.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
17,170.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
17,170.0,0.0,13,R3,A1,True,4639930.8053772105,375000.0,2,True
17,170.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
17,170.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
17,170.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
17,170.0,0.0,13,R1,R3,True,4768901.886198244,500000.0,2,True
17,170.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
17,170.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
17,170.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
18,180.0,0.0,13,S1,R1,True,4574663.603677994,375000.0,2,True
18,180.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
18,180.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
18,180.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
18,180.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
18,180.0,0.0,13,R2,M1,True,4590442.251643851,1000000.0,2,True
18,180.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
18,180.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
18,180.0,0.0,13,R3,A1,True,4638546.139214373,375000.0,2,True
18,180.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
18,180.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
18,180.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
18,180.0,0.0,13,R1,R3,True,4767483.471203983,500000.0,2,True
18,180.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
18,180.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
18,180.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
19,190.0,0.0,13,S1,R1,True,4573210.245320165,375000.0,2,True
19,190.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
19,190.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
19,190.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
19,190.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
19,190.0,0.0,13,R2,M1,True,4589005.290990476,1000000.0,2,True
19,190.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
19,190.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
19,190.0,0.0,13,R3,A1,True,4637160.055617793,375000.0,2,True
19,190.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
19,190.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
19,190.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
19,190.0,0.0,13,R1,R3,True,4766063.571823749,500000.0,2,True
19,190.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
19,190.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
19,190.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
20,200.0,0.0,13,S1,R1,True,4571755.333553709,375000.0,2,True
20,200.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
20,200.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
20,200.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
20,200.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
20,200.0,0.0,13,R2,M1,True,4587566.808951328,1000000.0,2,True
20,200.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
20,200.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
20,200.0,0.0,13,R3,A1,True,4635772.5518682515,375000.0,2,True
20,200.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
20,200.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
20,200.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
20,200.0,0.0,13,R1,R3,True,4764642.185135983,500000.0,2,True
20,200.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
20,200.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
20,200.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
21,210.0,0.0,13,S1,R1,True,4570298.865249282,375000.0,2,True
21,210.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
21,210.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
21,210.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
21,210.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
21,210.0,0.0,13,R2,M1,True,4586126.80249234,1000000.0,2,True
21,210.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
21,210.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
21,210.0,0.0,13,R3,A1,True,4634383.62523859,375000.0,2,True
21,210.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
21,210.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
21,210.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
21,210.0,0.0,13,R1,R3,True,4763219.308210358,500000.0,2,True
21,210.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
21,210.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
21,210.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
22,220.0,0.0,13,S1,R1,True,4568840.837267938,375000.0,2,True
22,220.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
22,220.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
22,220.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
22,220.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
22,220.0,0.0,13,R2,M1,True,4584685.268570217,1000000.0,2,True
22,220.0,0.0,13,M1,R3,True,6768677.673822663,1000000.0,4,False
22,220.0,0.0,13,M1,R4,True,7043863.120225582,1000000.0,3,False
22,220.0,0.0,13,R3,A1,True,4632993.272993656,375000.0,2,True
22,220.0,0.0,13,R3,A2,True,7043863.120225582,375000.0,3,False
22,220.0,0.0,13,R4,A3,True,7830535.74603555,375000.0,1,False
22,220.0,0.0,13,R4,A4,True,6768677.67382266,375000.0,4,False
22,220.0,0.0,13,R1,R3,True,4761794.938107751,500000.0,2,True
22,220.0,0.0,13,R2,R4,True,6929629.586590757,500000.0,4,False
22,220.0,0.0,13,R1,R2,True,6204918.308213733,500000.0,3,False
22,220.0,0.0,13,R3,R4,True,6991530.420568266,500000.0,1,False
23,230.0,0.0,13,S1,R1,True,4567381.246461075,375000.0,2,True
23,230.0,0.0,13,S2,R1,True,7043863.120225582,375000.0,3,False
23,230.0,0.0,13,S3,R2,True,7830535.74603555,375000.0,1,False
23,230.0,0.0,13,S4,R2,True,6768677.67382266,375000.0,4,False
23,230.0,0.0,13,R1,M1,True,7830535.74603555,1000000.0,1,False
